experience_idx,distillation,epoch,acc_train,acc_test
2,True,14,0.8264,0.7980
2,True,16,0.9048,0.8590
2,True,18,0.9008,0.8560
2,True,20,0.8778,0.8520
2,True,22,0.8976,0.8550
2,True,24,0.8474,0.8050
2,True,26,0.8850,0.8180
2,True,28,0.8942,0.8460
2,True,30,0.8676,0.8050
2,True,32,0.9042,0.8250
2,True,34,0.9362,0.8770
2,True,36,0.9098,0.8610
2,True,38,0.8564,0.7990
2,True,40,0.9410,0.8790
2,True,42,0.9652,0.9050
2,True,44,0.9702,0.9010
2,True,46,0.9732,0.9060
2,True,48,0.9764,0.9030
2,True,50,0.9798,0.9140
2,True,52,0.9806,0.9150
2,True,54,0.9812,0.9140
2,True,56,0.9820,0.9070
2,True,58,0.9832,0.9100
2,True,59,0.9824,0.9160
3,False,0,0.2674,0.2810
3,False,2,0.4894,0.4840
3,False,4,0.5342,0.5230
3,False,6,0.6150,0.5820
3,False,8,0.6628,0.6450
3,False,10,0.6864,0.6560
3,False,12,0.7072,0.6910
3,False,14,0.5258,0.5390
3,False,16,0.7078,0.6640
3,False,18,0.6820,0.6440
3,False,20,0.7668,0.7170
3,False,22,0.7408,0.6900
3,False,24,0.7322,0.6940
3,False,26,0.7406,0.7120
3,False,28,0.7284,0.6750
3,False,30,0.8258,0.7520
3,False,32,0.8276,0.7540
3,False,34,0.8244,0.7430
3,False,36,0.8738,0.7730
3,False,38,0.8936,0.7860
3,False,40,0.9066,0.7980
3,False,42,0.9146,0.7790
3,False,44,0.9232,0.7880
3,False,46,0.8886,0.7750
3,False,48,0.8916,0.7750
3,False,49,0.9358,0.7970
3,True,0,0.5444,0.5260
3,True,2,0.7412,0.7140
3,True,4,0.8016,0.7740
3,True,6,0.8034,0.7810
3,True,8,0.8316,0.7870
3,True,10,0.8494,0.8050
3,True,12,0.8524,0.8000
3,True,14,0.8266,0.7920
3,True,16,0.8294,0.7760
3,True,18,0.8430,0.7910
3,True,20,0.8238,0.7530
3,True,22,0.8466,0.7810
3,True,24,0.8712,0.8120
3,True,26,0.8416,0.7710
3,True,28,0.8460,0.7760
3,True,30,0.8774,0.7900
3,True,32,0.8990,0.8170
3,True,34,0.8678,0.8070
3,True,36,0.9008,0.8160
3,True,38,0.8928,0.8010
3,True,40,0.8878,0.8190
3,True,42,0.9322,0.8490
3,True,44,0.9384,0.8440
3,True,46,0.9462,0.8460
3,True,48,0.9464,0.8530
3,True,50,0.9462,0.8400
3,True,52,0.9486,0.8480
3,True,54,0.9508,0.8410
3,True,56,0.9544,0.8460
3,True,58,0.9532,0.8430
3,True,59,0.9584,0.8480
4,False,0,0.2780,0.3110
4,False,2,0.5076,0.5310
4,False,4,0.5850,0.6140
4,False,6,0.6172,0.6180
4,False,8,0.6318,0.6350
4,False,10,0.6644,0.6740
4,False,12,0.7104,0.7070
4,False,14,0.7018,0.6840
4,False,16,0.7280,0.7040
4,False,18,0.6728,0.6600
4,False,20,0.7792,0.7320
4,False,22,0.7082,0.6870
4,False,24,0.7856,0.7410
4,False,26,0.8068,0.7620
4,False,28,0.7904,0.7340
4,False,30,0.7896,0.7480
4,False,32,0.8088,0.7520
4,False,34,0.7848,0.7290
4,False,36,0.8930,0.8030
4,False,38,0.8990,0.8030
4,False,40,0.9034,0.8070
4,False,42,0.8280,0.7400
4,False,44,0.9072,0.7970
4,False,46,0.8998,0.7790
4,False,48,0.9048,0.7990
4,False,49,0.9072,0.7880
4,True,0,0.5194,0.5430
4,True,2,0.7078,0.7130
4,True,4,0.7682,0.7630
4,True,6,0.7976,0.7780
4,True,8,0.7882,0.7760
4,True,10,0.8126,0.7790
4,True,12,0.7674,0.7210
4,True,14,0.8290,0.7790
4,True,16,0.8322,0.7890
4,True,18,0.8238,0.7860
4,True,20,0.8166,0.7590
4,True,22,0.8448,0.7880
4,True,24,0.8494,0.7820
4,True,26,0.8370,0.7560
4,True,28,0.8584,0.7800
4,True,30,0.8510,0.7950
4,True,32,0.8786,0.7890
4,True,34,0.8586,0.7850
4,True,36,0.8820,0.7980
4,True,38,0.8368,0.7650
4,True,40,0.8724,0.7970
4,True,42,0.9084,0.8260
4,True,44,0.9238,0.8210
4,True,46,0.9208,0.8230
4,True,48,0.9364,0.8270
4,True,50,0.9310,0.8230
4,True,52,0.9334,0.8190
4,True,54,0.9338,0.8180
4,True,56,0.9396,0.8150
4,True,58,0.9424,0.8120
4,True,59,0.9406,0.8180
5,False,0,0.2390,0.2440
5,False,2,0.4758,0.5150
5,False,4,0.5644,0.6020
5,False,6,0.6094,0.5920
5,False,8,0.4892,0.5350
5,False,10,0.6692,0.6770
5,False,12,0.6180,0.6430
5,False,14,0.7116,0.7060
5,False,16,0.7544,0.7200
5,False,18,0.7364,0.6960
5,False,20,0.7610,0.7090
5,False,22,0.7888,0.7290
5,False,24,0.7922,0.7530
5,False,26,0.7944,0.7310
5,False,28,0.8222,0.7490
5,False,30,0.7906,0.7370
5,False,32,0.8206,0.7780
5,False,34,0.8032,0.7350
5,False,36,0.9188,0.8350
5,False,38,0.9192,0.8200
5,False,40,0.9236,0.8200
5,False,42,0.9002,0.8160
5,False,44,0.9218,0.8230
5,False,46,0.9032,0.8000
5,False,48,0.9254,0.8190
5,False,49,0.9212,0.8340
5,True,0,0.4108,0.4080
5,True,2,0.7416,0.7460
5,True,4,0.8084,0.7730
5,True,6,0.8178,0.7880
5,True,8,0.8350,0.7890
5,True,10,0.8236,0.7720
5,True,12,0.8698,0.8060
5,True,14,0.8480,0.8070
5,True,16,0.8844,0.8170
5,True,18,0.8864,0.8200
5,True,20,0.8668,0.8010
5,True,22,0.8880,0.8330
5,True,24,0.9052,0.8490
5,True,26,0.8868,0.8410
5,True,28,0.9116,0.8400
5,True,30,0.9152,0.8370
5,True,32,0.9064,0.8360
5,True,34,0.9018,0.8230
5,True,36,0.9336,0.8470
5,True,38,0.9242,0.8410
5,True,40,0.9176,0.8570
5,True,42,0.9462,0.8630
5,True,44,0.9576,0.8690
5,True,46,0.9584,0.8640
5,True,48,0.9620,0.8710
5,True,50,0.9636,0.8580
5,True,52,0.9650,0.8720
5,True,54,0.9648,0.8630
5,True,56,0.9678,0.8650
5,True,58,0.9740,0.8610
5,True,59,0.9708,0.8660
6,False,0,0.1772,0.2210
6,False,2,0.4144,0.4360
6,False,4,0.4328,0.4410
6,False,6,0.4910,0.5030
6,False,8,0.5630,0.5680
6,False,10,0.5840,0.6100
6,False,12,0.6396,0.6240
6,False,14,0.6722,0.6360
6,False,16,0.6296,0.6380
6,False,18,0.7658,0.7110
6,False,20,0.6570,0.6600
6,False,22,0.6904,0.6420
6,False,24,0.7000,0.6520
6,False,26,0.7674,0.7160
6,False,28,0.7502,0.7110
6,False,30,0.7606,0.6840
6,False,32,0.7574,0.6990
6,False,34,0.8250,0.7510
6,False,36,0.8798,0.7690
6,False,38,0.9102,0.7760
6,False,40,0.8746,0.7490
6,False,42,0.8948,0.7630
6,False,44,0.9044,0.7710
6,False,46,0.9036,0.7350
6,False,48,0.9080,0.7650
6,False,49,0.8850,0.7420
6,True,0,0.5080,0.4910
6,True,2,0.7212,0.7110
6,True,4,0.7430,0.7180
6,True,6,0.7768,0.7000
6,True,8,0.7808,0.7390
6,True,10,0.8070,0.7310
6,True,12,0.8002,0.7160
6,True,14,0.7630,0.6910
6,True,16,0.8184,0.7520
6,True,18,0.8324,0.7510
6,True,20,0.8396,0.7600
6,True,22,0.8616,0.7710
6,True,24,0.8488,0.7690
6,True,26,0.8752,0.7690
6,True,28,0.8002,0.7080
6,True,30,0.8372,0.7190
6,True,32,0.8238,0.7360
6,True,34,0.8580,0.7690
6,True,36,0.8458,0.7490
6,True,38,0.8778,0.7720
6,True,40,0.8658,0.7660
6,True,42,0.9114,0.7980
6,True,44,0.9206,0.8000
6,True,46,0.9168,0.7990
6,True,48,0.9276,0.7930
6,True,50,0.9198,0.7980
6,True,52,0.9306,0.7900
6,True,54,0.9340,0.7920
6,True,56,0.9350,0.7990
6,True,58,0.9422,0.7960
6,True,59,0.9478,0.8050
7,False,0,0.2442,0.2680
7,False,2,0.4110,0.4390
7,False,4,0.4938,0.5270
7,False,6,0.5910,0.5820
7,False,8,0.6290,0.6070
7,False,10,0.6626,0.6450
7,False,12,0.6194,0.6220
7,False,14,0.6790,0.6550
7,False,16,0.7528,0.7400
7,False,18,0.7582,0.7310
7,False,20,0.8098,0.7570
7,False,22,0.7982,0.7530
7,False,24,0.7646,0.6960
7,False,26,0.7758,0.7000
7,False,28,0.7958,0.7120
7,False,30,0.8226,0.7340
7,False,32,0.7010,0.6290
7,False,34,0.8212,0.7600
7,False,36,0.9360,0.8220
7,False,38,0.9376,0.8140
7,False,40,0.9528,0.8420
7,False,42,0.9166,0.8110
7,False,44,0.9532,0.8340
7,False,46,0.9568,0.8400
7,False,48,0.9156,0.8200
7,False,49,0.9418,0.8070
7,True,0,0.6206,0.5870
7,True,2,0.7818,0.7420
7,True,4,0.8030,0.7690
7,True,6,0.8318,0.7970
7,True,8,0.7966,0.7630
7,True,10,0.8472,0.8190
7,True,12,0.8174,0.7530
7,True,14,0.8592,0.8010
7,True,16,0.7982,0.7530
7,True,18,0.8858,0.8200
7,True,20,0.8740,0.8170
7,True,22,0.8878,0.8150
7,True,24,0.8976,0.8250
7,True,26,0.8408,0.7590
7,True,28,0.8868,0.8050
7,True,30,0.9152,0.8430
7,True,32,0.8828,0.8110
7,True,34,0.9088,0.8160
7,True,36,0.8808,0.7800
7,True,38,0.9134,0.8330
7,True,40,0.9238,0.8290
7,True,42,0.9498,0.8500
7,True,44,0.9564,0.8500
7,True,46,0.9572,0.8530
7,True,48,0.9590,0.8570
7,True,50,0.9586,0.8610
7,True,52,0.9644,0.8560
7,True,54,0.9658,0.8550
7,True,56,0.9654,0.8570
7,True,58,0.9690,0.8580
7,True,59,0.9700,0.8590
8,False,0,0.2708,0.2590
8,False,2,0.4454,0.4460
8,False,4,0.5182,0.5120
8,False,6,0.4948,0.4850
8,False,8,0.4742,0.4690
8,False,10,0.5600,0.5770
8,False,12,0.5686,0.5550
8,False,14,0.6142,0.5930
8,False,16,0.6990,0.6540
8,False,18,0.6406,0.5900
8,False,20,0.7254,0.6990
8,False,22,0.7096,0.6550
8,False,24,0.7124,0.6840
8,False,26,0.6842,0.6480
8,False,28,0.7902,0.7440
8,False,30,0.7886,0.7450
8,False,32,0.8068,0.7320
8,False,34,0.7334,0.6970
8,False,36,0.8752,0.8040
8,False,38,0.8392,0.7400
8,False,40,0.8720,0.7780
8,False,42,0.8952,0.7890
8,False,44,0.8912,0.7860
8,False,46,0.8518,0.7480
8,False,48,0.8372,0.7290
8,False,49,0.8986,0.7780
8,True,0,0.5826,0.6070
8,True,2,0.7042,0.6920
8,True,4,0.7418,0.7340
8,True,6,0.7896,0.7470
8,True,8,0.8062,0.7630
8,True,10,0.7798,0.7420
8,True,12,0.7946,0.7550
8,True,14,0.8200,0.7610
8,True,16,0.8476,0.7910
8,True,18,0.8342,0.7870
8,True,20,0.8242,0.7570
8,True,22,0.7836,0.7390
8,True,24,0.8750,0.8070
8,True,26,0.8736,0.8020
8,True,28,0.8448,0.7760
8,True,30,0.8550,0.7710
8,True,32,0.8652,0.7850
8,True,34,0.8646,0.7980
8,True,36,0.8860,0.7960
8,True,38,0.8636,0.7790
8,True,40,0.8534,0.7910
8,True,42,0.9044,0.8160
8,True,44,0.9232,0.8240
8,True,46,0.9294,0.8310
8,True,48,0.9272,0.8300
8,True,50,0.9350,0.8270
8,True,52,0.9328,0.8310
8,True,54,0.9362,0.8290
8,True,56,0.9416,0.8350
8,True,58,0.9410,0.8390
8,True,59,0.9334,0.8110
9,False,0,0.1622,0.1620
9,False,2,0.5194,0.5040
9,False,4,0.5596,0.5390
9,False,6,0.6002,0.5790
9,False,8,0.5988,0.5470
9,False,10,0.6998,0.6520
9,False,12,0.6110,0.5740
9,False,14,0.7098,0.6650
9,False,16,0.7372,0.6850
9,False,18,0.6896,0.6290
9,False,20,0.6678,0.6050
9,False,22,0.7262,0.6980
9,False,24,0.7276,0.6790
9,False,26,0.7020,0.6210
9,False,28,0.7218,0.6530
9,False,30,0.7488,0.6670
9,False,32,0.7568,0.6820
9,False,34,0.8542,0.7580
9,False,36,0.9138,0.7990
9,False,38,0.9096,0.7860
9,False,40,0.9068,0.7790
9,False,42,0.9008,0.7600
9,False,44,0.9116,0.7840
9,False,46,0.9280,0.7870
9,False,48,0.8922,0.7670
9,False,49,0.9288,0.7940
9,True,0,0.5852,0.5600
9,True,2,0.7244,0.6900
9,True,4,0.7816,0.7390
9,True,6,0.8288,0.7750
9,True,8,0.8300,0.7670
9,True,10,0.8166,0.7780
9,True,12,0.8378,0.7550
9,True,14,0.8664,0.7930
9,True,16,0.8716,0.8000
9,True,18,0.8764,0.8040
9,True,20,0.8782,0.7920
9,True,22,0.8832,0.7930
9,True,24,0.8816,0.7840
9,True,26,0.8960,0.8200
9,True,28,0.8904,0.8090
9,True,30,0.8998,0.8200
9,True,32,0.9148,0.8190
9,True,34,0.8772,0.7730
9,True,36,0.9082,0.8150
9,True,38,0.8884,0.7890
9,True,40,0.9046,0.8070
9,True,42,0.9356,0.8470
9,True,44,0.9420,0.8450
9,True,46,0.9500,0.8480
9,True,48,0.9460,0.8460
9,True,50,0.9526,0.8450
9,True,52,0.9578,0.8470
9,True,54,0.9534,0.8490
9,True,56,0.9594,0.8370
9,True,58,0.9602,0.8540
9,True,59,0.9578,0.8380
