experience_idx,distillation,epoch,acc_train,acc_test
3,True,30,0.8898,0.8040
3,True,32,0.8428,0.7770
3,True,34,0.8744,0.8020
3,True,36,0.8586,0.7820
3,True,38,0.8550,0.7680
3,True,40,0.8958,0.8370
3,True,42,0.9326,0.8540
3,True,44,0.9372,0.8580
3,True,46,0.9400,0.8570
3,True,48,0.9420,0.8610
3,True,50,0.9480,0.8590
3,True,52,0.9434,0.8650
3,True,54,0.9520,0.8560
3,True,56,0.9536,0.8500
3,True,58,0.9502,0.8530
3,True,59,0.9504,0.8520
4,False,0,0.2170,0.2330
4,False,2,0.4688,0.4790
4,False,4,0.5806,0.5910
4,False,6,0.6422,0.6430
4,False,8,0.6998,0.7010
4,False,10,0.5946,0.5950
4,False,12,0.7514,0.7240
4,False,14,0.7674,0.7380
4,False,16,0.7120,0.6620
4,False,18,0.6952,0.6670
4,False,20,0.6980,0.6560
4,False,22,0.7670,0.6820
4,False,24,0.8170,0.7400
4,False,26,0.8400,0.7560
4,False,28,0.8676,0.7990
4,False,30,0.8830,0.7830
4,False,32,0.8834,0.7880
4,False,34,0.8900,0.8150
4,False,36,0.9294,0.8200
4,False,38,0.9442,0.8400
4,False,40,0.9596,0.8370
4,False,42,0.9436,0.8190
4,False,44,0.9560,0.8130
4,False,46,0.9454,0.8220
4,False,48,0.9526,0.8070
4,False,49,0.9258,0.7880
4,True,0,0.5224,0.5260
4,True,2,0.7676,0.7420
4,True,4,0.7512,0.7170
4,True,6,0.8080,0.7810
4,True,8,0.8232,0.7710
4,True,10,0.8036,0.7480
4,True,12,0.8340,0.7850
4,True,14,0.8724,0.8060
4,True,16,0.8192,0.7570
4,True,18,0.8802,0.8030
4,True,20,0.8730,0.8210
4,True,22,0.8630,0.7840
4,True,24,0.8936,0.8180
4,True,26,0.8768,0.8100
4,True,28,0.8550,0.7620
4,True,30,0.8946,0.8210
4,True,32,0.8982,0.8200
4,True,34,0.8876,0.8080
4,True,36,0.8958,0.8220
4,True,38,0.9172,0.8160
4,True,40,0.9236,0.8330
4,True,42,0.9514,0.8700
4,True,44,0.9576,0.8650
4,True,46,0.9550,0.8650
4,True,48,0.9588,0.8580
4,True,50,0.9604,0.8710
4,True,52,0.9644,0.8650
4,True,54,0.9588,0.8630
4,True,56,0.9664,0.8630
4,True,58,0.9694,0.8660
4,True,59,0.9676,0.8670
5,False,0,0.2178,0.2130
5,False,2,0.4552,0.4130
5,False,4,0.5954,0.5500
5,False,6,0.5802,0.5490
5,False,8,0.6552,0.6410
5,False,10,0.7170,0.6950
5,False,12,0.6382,0.6380
5,False,14,0.6934,0.6770
5,False,16,0.7460,0.7330
5,False,18,0.7206,0.7090
5,False,20,0.7392,0.7050
5,False,22,0.7084,0.6580
5,False,24,0.7810,0.7430
5,False,26,0.7642,0.7180
5,False,28,0.6698,0.6450
5,False,30,0.7814,0.7170
5,False,32,0.6798,0.6500
5,False,34,0.7870,0.7110
5,False,36,0.8818,0.7850
5,False,38,0.9082,0.7960
5,False,40,0.8902,0.8130
5,False,42,0.8672,0.7750
5,False,44,0.8620,0.7630
5,False,46,0.8304,0.7370
5,False,48,0.8796,0.7580
5,False,49,0.8868,0.7850
5,True,0,0.6390,0.6420
5,True,2,0.6590,0.6550
5,True,4,0.7540,0.7420
5,True,6,0.7990,0.7620
5,True,8,0.8186,0.7770
5,True,10,0.8014,0.7390
5,True,12,0.8062,0.7500
5,True,14,0.8046,0.7490
5,True,16,0.8078,0.7590
5,True,18,0.7746,0.7240
5,True,20,0.8282,0.7680
5,True,22,0.8540,0.7930
5,True,24,0.8188,0.7670
5,True,26,0.8432,0.7710
5,True,28,0.8070,0.7430
5,True,30,0.8688,0.7820
5,True,32,0.8484,0.7760
5,True,34,0.8382,0.7740
5,True,36,0.8760,0.7980
5,True,38,0.8622,0.7880
5,True,40,0.8864,0.8050
5,True,42,0.9118,0.8260
5,True,44,0.9208,0.8340
5,True,46,0.9238,0.8350
5,True,48,0.9238,0.8250
5,True,50,0.9284,0.8290
5,True,52,0.9314,0.8330
5,True,54,0.9366,0.8310
5,True,56,0.9364,0.8230
5,True,58,0.9432,0.8390
5,True,59,0.9400,0.8130
6,False,0,0.1622,0.1940
6,False,2,0.5342,0.5560
6,False,4,0.5974,0.6010
6,False,6,0.6112,0.6150
6,False,8,0.6362,0.6170
6,False,10,0.6380,0.6470
6,False,12,0.7094,0.6910
6,False,14,0.6894,0.6650
6,False,16,0.6896,0.6770
6,False,18,0.7902,0.7620
6,False,20,0.7024,0.6690
6,False,22,0.8424,0.7740
6,False,24,0.7834,0.7250
6,False,26,0.7970,0.7490
6,False,28,0.8400,0.7770
6,False,30,0.8458,0.7590
6,False,32,0.8492,0.7740
6,False,34,0.8812,0.7910
6,False,36,0.9330,0.8290
6,False,38,0.9236,0.8030
6,False,40,0.9386,0.8310
6,False,42,0.9270,0.8210
6,False,44,0.9220,0.8230
6,False,46,0.9474,0.8300
6,False,48,0.9424,0.8150
6,False,49,0.9428,0.8240
6,True,0,0.6038,0.5640
6,True,2,0.7714,0.7740
6,True,4,0.8046,0.7830
6,True,6,0.8438,0.8050
6,True,8,0.8574,0.8260
6,True,10,0.8444,0.7970
6,True,12,0.8760,0.8230
6,True,14,0.8782,0.8250
6,True,16,0.8792,0.8320
6,True,18,0.8710,0.8100
6,True,20,0.8514,0.7810
6,True,22,0.8954,0.8270
6,True,24,0.9006,0.8300
6,True,26,0.8788,0.8150
6,True,28,0.8892,0.8030
6,True,30,0.7796,0.7250
6,True,32,0.8930,0.8250
6,True,34,0.9202,0.8370
6,True,36,0.9174,0.8390
6,True,38,0.9076,0.8290
6,True,40,0.8992,0.8340
6,True,42,0.9530,0.8730
6,True,44,0.9600,0.8720
6,True,46,0.9634,0.8660
6,True,48,0.9622,0.8660
6,True,50,0.9624,0.8740
6,True,52,0.9622,0.8670
6,True,54,0.9668,0.8640
6,True,56,0.9696,0.8740
6,True,58,0.9692,0.8720
6,True,59,0.9650,0.8710
7,False,0,0.3232,0.3490
7,False,2,0.4084,0.4280
7,False,4,0.5432,0.5660
7,False,6,0.5292,0.5240
7,False,8,0.5744,0.5980
7,False,10,0.6142,0.5840
7,False,12,0.6864,0.6630
7,False,14,0.7118,0.6810
7,False,16,0.7252,0.6830
7,False,18,0.7534,0.7250
7,False,20,0.7782,0.7410
7,False,22,0.7382,0.6790
7,False,24,0.6672,0.6560
7,False,26,0.7154,0.6720
7,False,28,0.7560,0.7170
7,False,30,0.7652,0.7050
7,False,32,0.8392,0.7760
7,False,34,0.7694,0.7130
7,False,36,0.9260,0.8190
7,False,38,0.8970,0.7810
7,False,40,0.9236,0.8050
7,False,42,0.9390,0.8120
7,False,44,0.9238,0.7850
7,False,46,0.8800,0.7780
7,False,48,0.9222,0.8050
7,False,49,0.9230,0.7870
7,True,0,0.4996,0.4930
7,True,2,0.7346,0.7370
7,True,4,0.7538,0.7510
7,True,6,0.7666,0.7430
7,True,8,0.8360,0.8140
7,True,10,0.8042,0.7820
7,True,12,0.8086,0.7560
7,True,14,0.8328,0.7870
7,True,16,0.8396,0.7920
7,True,18,0.7874,0.7490
7,True,20,0.7980,0.7590
7,True,22,0.7922,0.7270
7,True,24,0.8640,0.7840
7,True,26,0.8728,0.8050
7,True,28,0.8818,0.8150
7,True,30,0.8496,0.8000
7,True,32,0.8938,0.8160
7,True,34,0.9042,0.8300
7,True,36,0.8896,0.8190
7,True,38,0.8590,0.7950
7,True,40,0.8996,0.8210
7,True,42,0.9346,0.8450
7,True,44,0.9414,0.8460
7,True,46,0.9406,0.8490
7,True,48,0.9418,0.8450
7,True,50,0.9468,0.8460
7,True,52,0.9498,0.8440
7,True,54,0.9536,0.8490
7,True,56,0.9500,0.8500
7,True,58,0.9510,0.8390
7,True,59,0.9552,0.8520
8,False,0,0.2418,0.2420
8,False,2,0.4602,0.4520
8,False,4,0.4982,0.4870
8,False,6,0.5446,0.5430
8,False,8,0.6026,0.5800
8,False,10,0.5890,0.5810
8,False,12,0.6102,0.5910
8,False,14,0.6170,0.6160
8,False,16,0.6290,0.6050
8,False,18,0.6600,0.6110
8,False,20,0.6528,0.6080
8,False,22,0.7290,0.6900
8,False,24,0.6730,0.6360
8,False,26,0.6810,0.5980
8,False,28,0.7120,0.6390
8,False,30,0.7778,0.7200
8,False,32,0.8132,0.7230
8,False,34,0.6824,0.5950
8,False,36,0.8720,0.7620
8,False,38,0.8512,0.7260
8,False,40,0.8750,0.7440
8,False,42,0.8788,0.7410
8,False,44,0.8624,0.7250
8,False,46,0.8568,0.7300
8,False,48,0.8684,0.7300
8,False,49,0.8888,0.7450
8,True,0,0.2824,0.2440
8,True,2,0.6420,0.6360
8,True,4,0.7576,0.7290
8,True,6,0.7336,0.7030
8,True,8,0.7774,0.7490
8,True,10,0.7882,0.7370
8,True,12,0.8014,0.7600
8,True,14,0.7816,0.7340
8,True,16,0.8064,0.7530
8,True,18,0.8162,0.7640
8,True,20,0.8302,0.7760
8,True,22,0.8072,0.7480
8,True,24,0.8380,0.7750
8,True,26,0.8598,0.7740
8,True,28,0.8410,0.7680
8,True,30,0.8726,0.7650
8,True,32,0.8522,0.7600
8,True,34,0.8732,0.7920
8,True,36,0.8328,0.7470
8,True,38,0.8412,0.7540
8,True,40,0.8550,0.7720
8,True,42,0.9034,0.8110
8,True,44,0.9084,0.8060
8,True,46,0.9158,0.8020
8,True,48,0.9200,0.8030
8,True,50,0.9222,0.8050
8,True,52,0.9248,0.8080
8,True,54,0.9212,0.8110
8,True,56,0.9282,0.8040
8,True,58,0.9258,0.8130
8,True,59,0.9340,0.8050
9,False,0,0.2550,0.2570
9,False,2,0.4306,0.4360
9,False,4,0.4624,0.4760
9,False,6,0.5050,0.4920
9,False,8,0.5778,0.5870
9,False,10,0.6432,0.6080
9,False,12,0.7126,0.7330
9,False,14,0.5926,0.5960
9,False,16,0.7220,0.7060
9,False,18,0.7630,0.7300
9,False,20,0.7408,0.6970
9,False,22,0.7358,0.7090
9,False,24,0.7882,0.7280
9,False,26,0.7602,0.7000
9,False,28,0.7308,0.6920
9,False,30,0.7782,0.7270
9,False,32,0.7174,0.6670
9,False,34,0.8576,0.7840
9,False,36,0.9188,0.8080
9,False,38,0.9234,0.8120
9,False,40,0.9208,0.7890
9,False,42,0.9048,0.7860
9,False,44,0.9122,0.7970
9,False,46,0.8996,0.7850
9,False,48,0.9314,0.8130
9,False,49,0.9368,0.8150
9,True,0,0.5926,0.5440
9,True,2,0.7574,0.7370
9,True,4,0.7982,0.7800
9,True,6,0.8222,0.7940
9,True,8,0.7690,0.7380
9,True,10,0.8168,0.7990
9,True,12,0.8462,0.7910
9,True,14,0.6950,0.6980
9,True,16,0.8648,0.8260
9,True,18,0.8714,0.8220
9,True,20,0.8786,0.8140
9,True,22,0.8550,0.7910
9,True,24,0.8910,0.8200
9,True,26,0.8502,0.7670
9,True,28,0.8576,0.8000
9,True,30,0.9020,0.8190
9,True,32,0.8230,0.7660
9,True,34,0.8648,0.8090
9,True,36,0.8792,0.7870
9,True,38,0.8984,0.8110
9,True,40,0.8936,0.8280
9,True,42,0.9320,0.8440
9,True,44,0.9390,0.8490
9,True,46,0.9390,0.8480
9,True,48,0.9438,0.8530
9,True,50,0.9472,0.8450
9,True,52,0.9506,0.8490
9,True,54,0.9502,0.8500
9,True,56,0.9464,0.8440
9,True,58,0.9520,0.8560
9,True,59,0.9494,0.8520
