experience_idx,distillation,epoch,ce,distill
3,True,22,0.2558,1.9612
3,True,24,0.4349,2.4976
3,True,26,0.3553,2.1875
3,True,28,0.5780,2.4690
3,True,30,0.2143,1.8295
3,True,32,0.2432,1.7382
3,True,34,0.2787,1.5432
3,True,36,0.2942,1.9678
3,True,38,0.3205,2.6705
3,True,40,0.3453,0.0000
3,True,42,0.4564,0.0000
3,True,44,0.3925,0.0000
3,True,46,0.3779,0.0000
3,True,48,0.2935,0.0000
3,True,50,0.3862,0.0000
3,True,52,0.2362,0.0000
3,True,54,0.4066,0.0000
3,True,56,0.2277,0.0000
3,True,58,0.2576,0.0000
3,True,59,0.2265,0.0000
4,False,0,2.0874,0.0000
4,False,2,1.5597,0.0000
4,False,4,1.4474,0.0000
4,False,6,1.2701,0.0000
4,False,8,1.2348,0.0000
4,False,10,1.0626,0.0000
4,False,12,0.7723,0.0000
4,False,14,0.9731,0.0000
4,False,16,1.0519,0.0000
4,False,18,0.7577,0.0000
4,False,20,0.7706,0.0000
4,False,22,0.5843,0.0000
4,False,24,0.6604,0.0000
4,False,26,0.7042,0.0000
4,False,28,0.4885,0.0000
4,False,30,0.6239,0.0000
4,False,32,0.6721,0.0000
4,False,34,0.5460,0.0000
4,False,36,0.3897,0.0000
4,False,38,0.2961,0.0000
4,False,40,0.2610,0.0000
4,False,42,0.2142,0.0000
4,False,44,0.2837,0.0000
4,False,46,0.2093,0.0000
4,False,48,0.1393,0.0000
4,False,49,0.2219,0.0000
4,True,0,1.2436,9.1982
4,True,2,1.0693,6.3702
4,True,4,0.8581,5.6325
4,True,6,0.9877,5.4824
4,True,8,0.8833,4.7068
4,True,10,0.5457,2.8655
4,True,12,0.7327,3.5279
4,True,14,0.6405,3.1479
4,True,16,0.7801,3.3364
4,True,18,0.7374,3.2705
4,True,20,0.6388,2.7024
4,True,22,0.5400,2.9770
4,True,24,0.3800,2.4499
4,True,26,0.4052,2.4134
4,True,28,0.6271,3.0937
4,True,30,0.5210,2.3657
4,True,32,0.4765,2.3146
4,True,34,0.3742,2.1970
4,True,36,0.5257,2.7360
4,True,38,0.3501,2.2225
4,True,40,0.4721,0.0000
4,True,42,0.5222,0.0000
4,True,44,0.5508,0.0000
4,True,46,0.4405,0.0000
4,True,48,0.4444,0.0000
4,True,50,0.5171,0.0000
4,True,52,0.5373,0.0000
4,True,54,0.4998,0.0000
4,True,56,0.3496,0.0000
4,True,58,0.4668,0.0000
4,True,59,0.3687,0.0000
5,False,0,1.6366,0.0000
5,False,2,1.0605,0.0000
5,False,4,0.8527,0.0000
5,False,6,0.7849,0.0000
5,False,8,0.7612,0.0000
5,False,10,0.5460,0.0000
5,False,12,0.6272,0.0000
5,False,14,0.5937,0.0000
5,False,16,0.4080,0.0000
5,False,18,0.3439,0.0000
5,False,20,0.3982,0.0000
5,False,22,0.4446,0.0000
5,False,24,0.2887,0.0000
5,False,26,0.2150,0.0000
5,False,28,0.1975,0.0000
5,False,30,0.3722,0.0000
5,False,32,0.1684,0.0000
5,False,34,0.1303,0.0000
5,False,36,0.0854,0.0000
5,False,38,0.1345,0.0000
5,False,40,0.1708,0.0000
5,False,42,0.1144,0.0000
5,False,44,0.1805,0.0000
5,False,46,0.0867,0.0000
5,False,48,0.1091,0.0000
5,False,49,0.1426,0.0000
5,True,0,0.8642,6.9297
5,True,2,0.4838,3.6033
5,True,4,0.4148,3.5116
5,True,6,0.3421,2.6073
5,True,8,0.2613,2.5697
5,True,10,0.3162,2.2392
5,True,12,0.2231,1.8331
5,True,14,0.2494,1.7237
5,True,16,0.1780,1.6012
5,True,18,0.1804,1.6554
5,True,20,0.2733,1.7492
5,True,22,0.2703,1.4281
5,True,24,0.2333,1.2714
5,True,26,0.2752,1.6034
5,True,28,0.1921,1.7431
5,True,30,0.2828,1.5115
5,True,32,0.1891,1.3781
5,True,34,0.1989,1.2720
5,True,36,0.1463,1.2742
5,True,38,0.0921,0.8254
5,True,40,0.2765,0.0000
5,True,42,0.3463,0.0000
5,True,44,0.1252,0.0000
5,True,46,0.2362,0.0000
5,True,48,0.1753,0.0000
5,True,50,0.1840,0.0000
5,True,52,0.1495,0.0000
5,True,54,0.0472,0.0000
5,True,56,0.1694,0.0000
5,True,58,0.1584,0.0000
5,True,59,0.1301,0.0000
6,False,0,1.8072,0.0000
6,False,2,1.6519,0.0000
6,False,4,1.3564,0.0000
6,False,6,1.3934,0.0000
6,False,8,1.1484,0.0000
6,False,10,1.1732,0.0000
6,False,12,0.9494,0.0000
6,False,14,0.8551,0.0000
6,False,16,1.0633,0.0000
6,False,18,0.9637,0.0000
6,False,20,0.9157,0.0000
6,False,22,0.8980,0.0000
6,False,24,0.8072,0.0000
6,False,26,0.8851,0.0000
6,False,28,0.6478,0.0000
6,False,30,0.7093,0.0000
6,False,32,0.6564,0.0000
6,False,34,0.5396,0.0000
6,False,36,0.3305,0.0000
6,False,38,0.2992,0.0000
6,False,40,0.4451,0.0000
6,False,42,0.4472,0.0000
6,False,44,0.4941,0.0000
6,False,46,0.4183,0.0000
6,False,48,0.3231,0.0000
6,False,49,0.3266,0.0000
6,True,0,1.2470,6.5990
6,True,2,0.8373,4.2091
6,True,4,0.6858,3.8256
6,True,6,0.7205,3.1165
6,True,8,0.6376,2.8311
6,True,10,0.6605,2.7876
6,True,12,0.5053,2.1250
6,True,14,0.4718,2.4217
6,True,16,0.4921,1.8271
6,True,18,0.5568,1.9668
6,True,20,0.4656,2.0177
6,True,22,0.5738,2.2059
6,True,24,0.3917,1.5893
6,True,26,0.4196,1.5832
6,True,28,0.4610,2.1385
6,True,30,0.4647,1.9357
6,True,32,0.4704,1.9049
6,True,34,0.3515,1.6141
6,True,36,0.4441,1.6177
6,True,38,0.3997,1.7025
6,True,40,0.5240,0.0000
6,True,42,0.4638,0.0000
6,True,44,0.5142,0.0000
6,True,46,0.4055,0.0000
6,True,48,0.5848,0.0000
6,True,50,0.4152,0.0000
6,True,52,0.3646,0.0000
6,True,54,0.3456,0.0000
6,True,56,0.5442,0.0000
6,True,58,0.3824,0.0000
6,True,59,0.5197,0.0000
7,False,0,1.9235,0.0000
7,False,2,1.4177,0.0000
7,False,4,1.3410,0.0000
7,False,6,1.0104,0.0000
7,False,8,0.8296,0.0000
7,False,10,0.6821,0.0000
7,False,12,0.9813,0.0000
7,False,14,0.8455,0.0000
7,False,16,0.7402,0.0000
7,False,18,0.6211,0.0000
7,False,20,0.6361,0.0000
7,False,22,0.5179,0.0000
7,False,24,0.4546,0.0000
7,False,26,0.5208,0.0000
7,False,28,0.4862,0.0000
7,False,30,0.3799,0.0000
7,False,32,0.2848,0.0000
7,False,34,0.3040,0.0000
7,False,36,0.2615,0.0000
7,False,38,0.1482,0.0000
7,False,40,0.2400,0.0000
7,False,42,0.1920,0.0000
7,False,44,0.2637,0.0000
7,False,46,0.2055,0.0000
7,False,48,0.1123,0.0000
7,False,49,0.1163,0.0000
7,True,0,1.2124,8.1514
7,True,2,0.8221,5.0229
7,True,4,0.5835,3.2802
7,True,6,0.7757,4.0037
7,True,8,0.6350,3.6675
7,True,10,0.5733,3.3134
7,True,12,0.4112,2.8426
7,True,14,0.7417,3.1444
7,True,16,0.4028,2.5672
7,True,18,0.3622,2.0251
7,True,20,0.5073,2.5051
7,True,22,0.4035,1.9930
7,True,24,0.4236,1.5927
7,True,26,0.3694,1.3618
7,True,28,0.2760,1.4461
7,True,30,0.3671,1.9467
7,True,32,0.2886,1.6641
7,True,34,0.2747,1.8432
7,True,36,0.2729,1.8880
7,True,38,0.2525,1.7055
7,True,40,0.5091,0.0000
7,True,42,0.4446,0.0000
7,True,44,0.5795,0.0000
7,True,46,0.3078,0.0000
7,True,48,0.4752,0.0000
7,True,50,0.3446,0.0000
7,True,52,0.4175,0.0000
7,True,54,0.2588,0.0000
7,True,56,0.3067,0.0000
7,True,58,0.2166,0.0000
7,True,59,0.2368,0.0000
8,False,0,2.0747,0.0000
8,False,2,1.7379,0.0000
8,False,4,1.5130,0.0000
8,False,6,1.3659,0.0000
8,False,8,1.3201,0.0000
8,False,10,1.2282,0.0000
8,False,12,1.1994,0.0000
8,False,14,0.9921,0.0000
8,False,16,1.0242,0.0000
8,False,18,0.9178,0.0000
8,False,20,0.8621,0.0000
8,False,22,0.8757,0.0000
8,False,24,0.7508,0.0000
8,False,26,0.6690,0.0000
8,False,28,0.7572,0.0000
8,False,30,0.6807,0.0000
8,False,32,0.8515,0.0000
8,False,34,0.6248,0.0000
8,False,36,0.5331,0.0000
8,False,38,0.5941,0.0000
8,False,40,0.3414,0.0000
8,False,42,0.3673,0.0000
8,False,44,0.6626,0.0000
8,False,46,0.3779,0.0000
8,False,48,0.4611,0.0000
8,False,49,0.3539,0.0000
8,True,0,1.5879,8.3832
8,True,2,0.9471,4.0142
8,True,4,0.9346,4.0715
8,True,6,0.8628,3.7155
8,True,8,0.7351,3.4223
8,True,10,0.7490,3.5512
8,True,12,0.6999,2.9362
8,True,14,0.7269,2.8148
8,True,16,0.5758,2.4568
8,True,18,0.4816,2.0623
8,True,20,0.6665,2.7062
8,True,22,0.6106,2.7221
8,True,24,0.7255,2.4317
8,True,26,0.7600,2.7403
8,True,28,0.5676,2.1373
8,True,30,0.5486,1.7042
8,True,32,0.4675,2.1993
8,True,34,0.6323,1.9397
8,True,36,0.4205,2.0590
8,True,38,0.4367,1.7772
8,True,40,0.6787,0.0000
8,True,42,0.7555,0.0000
8,True,44,0.7774,0.0000
8,True,46,0.5945,0.0000
8,True,48,0.7770,0.0000
8,True,50,0.5167,0.0000
8,True,52,0.5923,0.0000
8,True,54,0.6188,0.0000
8,True,56,0.6936,0.0000
8,True,58,0.5310,0.0000
8,True,59,0.6068,0.0000
9,False,0,1.9553,0.0000
9,False,2,1.5521,0.0000
9,False,4,1.4397,0.0000
9,False,6,1.2572,0.0000
9,False,8,1.2427,0.0000
9,False,10,1.0287,0.0000
9,False,12,0.9352,0.0000
9,False,14,0.9954,0.0000
9,False,16,0.7292,0.0000
9,False,18,0.7112,0.0000
9,False,20,0.8085,0.0000
9,False,22,0.6376,0.0000
9,False,24,0.5732,0.0000
9,False,26,0.5109,0.0000
9,False,28,0.6511,0.0000
9,False,30,0.5228,0.0000
9,False,32,0.4243,0.0000
9,False,34,0.4821,0.0000
9,False,36,0.2052,0.0000
9,False,38,0.2805,0.0000
9,False,40,0.1894,0.0000
9,False,42,0.1883,0.0000
9,False,44,0.1875,0.0000
9,False,46,0.2372,0.0000
9,False,48,0.2455,0.0000
9,False,49,0.1597,0.0000
9,True,0,1.2720,10.1416
9,True,2,0.8116,6.0540
9,True,4,0.6210,3.6665
9,True,6,0.4648,3.7165
9,True,8,0.5047,2.3195
9,True,10,0.4072,2.8659
9,True,12,0.4716,3.0274
9,True,14,0.4793,2.8093
9,True,16,0.4120,2.8218
9,True,18,0.5659,3.0341
9,True,20,0.5314,2.5373
9,True,22,0.4883,2.5357
9,True,24,0.3476,2.2655
9,True,26,0.3783,2.5785
9,True,28,0.3698,2.1331
9,True,30,0.3132,2.1664
9,True,32,0.4068,1.9868
9,True,34,0.3014,1.6986
9,True,36,0.2594,1.6727
9,True,38,0.2944,2.0476
9,True,40,0.3797,0.0000
9,True,42,0.4461,0.0000
9,True,44,0.5246,0.0000
9,True,46,0.4694,0.0000
9,True,48,0.3229,0.0000
9,True,50,0.2594,0.0000
9,True,52,0.3902,0.0000
9,True,54,0.3513,0.0000
9,True,56,0.3324,0.0000
9,True,58,0.2111,0.0000
9,True,59,0.4605,0.0000
