experience_idx,distillation,epoch,acc_train,acc_test
2,False,38,0.8800,0.7680
2,False,40,0.8942,0.7770
2,False,42,0.8896,0.7670
2,False,44,0.9124,0.7850
2,False,46,0.8736,0.7350
2,False,48,0.9164,0.7630
2,False,49,0.9208,0.7640
2,True,0,0.5178,0.5020
2,True,2,0.6528,0.6250
2,True,4,0.7296,0.6840
2,True,6,0.7666,0.7360
2,True,8,0.7460,0.7170
2,True,10,0.7748,0.7130
2,True,12,0.7636,0.6900
2,True,14,0.7748,0.6940
2,True,16,0.7750,0.7020
2,True,18,0.8148,0.7360
2,True,20,0.8062,0.7190
2,True,22,0.7992,0.7140
2,True,24,0.8308,0.7470
2,True,26,0.8320,0.7370
2,True,28,0.7856,0.7120
2,True,30,0.8282,0.7320
2,True,32,0.7976,0.7100
2,True,34,0.7882,0.7280
2,True,36,0.8296,0.7100
2,True,38,0.8486,0.7280
2,True,40,0.8376,0.7390
2,True,42,0.9182,0.7960
2,True,44,0.9256,0.7920
2,True,46,0.9334,0.8020
2,True,48,0.9350,0.8000
2,True,50,0.9354,0.7970
2,True,52,0.9418,0.7950
2,True,54,0.9394,0.7990
2,True,56,0.9418,0.7980
2,True,58,0.9442,0.7960
2,True,59,0.9394,0.7940
3,False,0,0.1984,0.2040
3,False,2,0.3984,0.3860
3,False,4,0.5040,0.5010
3,False,6,0.5588,0.5700
3,False,8,0.5680,0.5630
3,False,10,0.6112,0.6220
3,False,12,0.5640,0.5510
3,False,14,0.5994,0.6080
3,False,16,0.6328,0.6100
3,False,18,0.6380,0.6050
3,False,20,0.6550,0.5970
3,False,22,0.6732,0.6880
3,False,24,0.7570,0.7100
3,False,26,0.6482,0.6240
3,False,28,0.7826,0.7130
3,False,30,0.7514,0.6460
3,False,32,0.8054,0.7260
3,False,34,0.6780,0.6230
3,False,36,0.8820,0.7540
3,False,38,0.8746,0.7790
3,False,40,0.8966,0.7620
3,False,42,0.8996,0.7600
3,False,44,0.8700,0.7440
3,False,46,0.9008,0.7480
3,False,48,0.8990,0.7510
3,False,49,0.9154,0.7650
3,True,0,0.4458,0.4530
3,True,2,0.6872,0.6670
3,True,4,0.7326,0.6870
3,True,6,0.7766,0.7260
3,True,8,0.7954,0.7500
3,True,10,0.7888,0.7440
3,True,12,0.7912,0.7370
3,True,14,0.8108,0.7550
3,True,16,0.8172,0.7420
3,True,18,0.8082,0.7420
3,True,20,0.8306,0.7550
3,True,22,0.7910,0.7280
3,True,24,0.8542,0.7760
3,True,26,0.8384,0.7790
3,True,28,0.8500,0.7570
3,True,30,0.8324,0.7420
3,True,32,0.8438,0.7850
3,True,34,0.8600,0.7840
3,True,36,0.8546,0.7710
3,True,38,0.8346,0.7460
3,True,40,0.8550,0.7900
3,True,42,0.9136,0.8170
3,True,44,0.9192,0.8210
3,True,46,0.9254,0.8230
3,True,48,0.9276,0.8220
3,True,50,0.9298,0.8300
3,True,52,0.9250,0.8170
3,True,54,0.9370,0.8300
3,True,56,0.9374,0.8220
3,True,58,0.9404,0.8170
3,True,59,0.9396,0.8310
4,False,0,0.2640,0.2770
4,False,2,0.4292,0.4260
4,False,4,0.4564,0.4480
4,False,6,0.4464,0.4530
4,False,8,0.4986,0.4960
4,False,10,0.5206,0.5100
4,False,12,0.5280,0.5450
4,False,14,0.6252,0.6060
4,False,16,0.6914,0.6310
4,False,18,0.7082,0.6830
4,False,20,0.7172,0.6480
4,False,22,0.7444,0.6940
4,False,24,0.7516,0.7310
4,False,26,0.6374,0.5590
4,False,28,0.8014,0.7310
4,False,30,0.6938,0.6180
4,False,32,0.8196,0.7220
4,False,34,0.7738,0.6970
4,False,36,0.9064,0.7700
4,False,38,0.9044,0.7760
4,False,40,0.8724,0.7570
4,False,42,0.8970,0.7580
4,False,44,0.8742,0.7430
4,False,46,0.9222,0.7750
4,False,48,0.9138,0.7630
4,False,49,0.9160,0.7580
4,True,0,0.4684,0.4990
4,True,2,0.6856,0.6680
4,True,4,0.7336,0.7000
4,True,6,0.7690,0.7330
4,True,8,0.7532,0.7260
4,True,10,0.7856,0.7170
4,True,12,0.8296,0.7900
4,True,14,0.8138,0.7530
4,True,16,0.8452,0.7830
4,True,18,0.8428,0.7480
4,True,20,0.8290,0.7340
4,True,22,0.8334,0.7450
4,True,24,0.8730,0.7940
4,True,26,0.8240,0.7360
4,True,28,0.7644,0.6800
4,True,30,0.8518,0.7510
4,True,32,0.8564,0.7690
4,True,34,0.8938,0.8070
4,True,36,0.8648,0.7600
4,True,38,0.8666,0.7540
4,True,40,0.8648,0.7700
4,True,42,0.9236,0.8120
4,True,44,0.9280,0.8170
4,True,46,0.9272,0.8120
4,True,48,0.9336,0.8100
4,True,50,0.9322,0.8100
4,True,52,0.9360,0.8150
4,True,54,0.9406,0.8170
4,True,56,0.9446,0.8130
4,True,58,0.9470,0.8100
4,True,59,0.9458,0.8060
5,False,0,0.1754,0.1760
5,False,2,0.4368,0.4460
5,False,4,0.5320,0.5350
5,False,6,0.4958,0.5340
5,False,8,0.6756,0.6550
5,False,10,0.6286,0.5570
5,False,12,0.6754,0.6340
5,False,14,0.7484,0.7350
5,False,16,0.7974,0.7630
5,False,18,0.8104,0.7680
5,False,20,0.6980,0.6850
5,False,22,0.7490,0.6880
5,False,24,0.7754,0.6840
5,False,26,0.8114,0.7460
5,False,28,0.8704,0.7990
5,False,30,0.8554,0.7980
5,False,32,0.8534,0.7760
5,False,34,0.9014,0.8250
5,False,36,0.9392,0.8490
5,False,38,0.9590,0.8610
5,False,40,0.9558,0.8480
5,False,42,0.9448,0.8280
5,False,44,0.9518,0.8340
5,False,46,0.9596,0.8500
5,False,48,0.9670,0.8470
5,False,49,0.9328,0.8310
5,True,0,0.5872,0.5530
5,True,2,0.7756,0.7750
5,True,4,0.7650,0.7100
5,True,6,0.7910,0.7330
5,True,8,0.8358,0.8100
5,True,10,0.8610,0.8190
5,True,12,0.8858,0.8430
5,True,14,0.9058,0.8640
5,True,16,0.8188,0.7690
5,True,18,0.8984,0.8510
5,True,20,0.8748,0.8240
5,True,22,0.8848,0.8130
5,True,24,0.8540,0.8080
5,True,26,0.9076,0.8510
5,True,28,0.9030,0.8390
5,True,30,0.9146,0.8400
5,True,32,0.9008,0.8470
5,True,34,0.9054,0.8390
5,True,36,0.8892,0.8130
5,True,38,0.9268,0.8600
5,True,40,0.9418,0.8820
5,True,42,0.9642,0.8900
5,True,44,0.9666,0.8900
5,True,46,0.9694,0.8960
5,True,48,0.9702,0.8960
5,True,50,0.9676,0.8880
5,True,52,0.9742,0.8920
5,True,54,0.9748,0.8880
5,True,56,0.9768,0.8860
5,True,58,0.9756,0.9000
5,True,59,0.9778,0.8960
6,False,0,0.1162,0.1410
6,False,2,0.3306,0.3590
6,False,4,0.3588,0.3700
6,False,6,0.4616,0.4520
6,False,8,0.4790,0.4840
6,False,10,0.4906,0.4710
6,False,12,0.4728,0.4480
6,False,14,0.5278,0.5190
6,False,16,0.5606,0.5340
6,False,18,0.6302,0.5660
6,False,20,0.6114,0.5710
6,False,22,0.7012,0.6430
6,False,24,0.6528,0.5910
6,False,26,0.6656,0.6220
6,False,28,0.6490,0.5960
6,False,30,0.7252,0.6650
6,False,32,0.7908,0.7060
6,False,34,0.6692,0.6050
6,False,36,0.8652,0.7180
6,False,38,0.8588,0.7320
6,False,40,0.8860,0.7350
6,False,42,0.8656,0.7270
6,False,44,0.8852,0.7320
6,False,46,0.8968,0.7480
6,False,48,0.8674,0.7130
6,False,49,0.8804,0.7570
6,True,0,0.5518,0.5300
6,True,2,0.6862,0.6770
6,True,4,0.7378,0.7070
6,True,6,0.7574,0.7290
6,True,8,0.7604,0.7050
6,True,10,0.7914,0.7390
6,True,12,0.7780,0.7160
6,True,14,0.7586,0.6930
6,True,16,0.8096,0.7650
6,True,18,0.8048,0.7240
6,True,20,0.8426,0.7510
6,True,22,0.8242,0.7150
6,True,24,0.8248,0.7360
6,True,26,0.7952,0.7230
6,True,28,0.8756,0.7820
6,True,30,0.8088,0.7090
6,True,32,0.8624,0.7610
6,True,34,0.8584,0.7730
6,True,36,0.8350,0.7310
6,True,38,0.8282,0.7330
6,True,40,0.8644,0.7430
6,True,42,0.9116,0.7930
6,True,44,0.9228,0.7950
6,True,46,0.9160,0.7980
6,True,48,0.9294,0.7980
6,True,50,0.9248,0.7970
6,True,52,0.9284,0.7780
6,True,54,0.9292,0.7840
6,True,56,0.9266,0.7910
6,True,58,0.9302,0.7820
6,True,59,0.9208,0.7770
7,False,0,0.1608,0.1830
7,False,2,0.4720,0.4810
7,False,4,0.5010,0.5260
7,False,6,0.5644,0.5520
7,False,8,0.6420,0.6380
7,False,10,0.6514,0.6180
7,False,12,0.6654,0.6540
7,False,14,0.7140,0.7100
7,False,16,0.6712,0.6470
7,False,18,0.6826,0.6620
7,False,20,0.7452,0.6910
7,False,22,0.7532,0.7090
7,False,24,0.7528,0.7010
7,False,26,0.7958,0.7480
7,False,28,0.7568,0.6950
7,False,30,0.8340,0.7600
7,False,32,0.8104,0.7540
7,False,34,0.8376,0.7620
7,False,36,0.9166,0.8070
7,False,38,0.9252,0.7950
7,False,40,0.9172,0.8040
7,False,42,0.9204,0.7960
7,False,44,0.9286,0.7850
7,False,46,0.9270,0.8040
7,False,48,0.9192,0.8020
7,False,49,0.9026,0.7720
7,True,0,0.5752,0.5690
7,True,2,0.7378,0.7210
7,True,4,0.8046,0.7680
7,True,6,0.7642,0.7240
7,True,8,0.8410,0.7900
7,True,10,0.8274,0.7700
7,True,12,0.8432,0.7890
7,True,14,0.8378,0.7550
7,True,16,0.8478,0.7840
7,True,18,0.8210,0.7550
7,True,20,0.8848,0.8020
7,True,22,0.8402,0.7650
7,True,24,0.8088,0.7600
7,True,26,0.8428,0.7590
7,True,28,0.8390,0.7650
7,True,30,0.9030,0.8120
7,True,32,0.8952,0.7980
7,True,34,0.8792,0.8010
7,True,36,0.8988,0.8210
7,True,38,0.9002,0.8050
7,True,40,0.9136,0.8290
7,True,42,0.9476,0.8320
7,True,44,0.9488,0.8360
7,True,46,0.9538,0.8360
7,True,48,0.9576,0.8410
7,True,50,0.9540,0.8390
7,True,52,0.9550,0.8420
7,True,54,0.9624,0.8370
7,True,56,0.9610,0.8420
7,True,58,0.9616,0.8360
7,True,59,0.9596,0.8340
8,False,0,0.1040,0.1090
8,False,2,0.4494,0.4730
8,False,4,0.5054,0.5420
8,False,6,0.4522,0.5280
8,False,8,0.6554,0.6850
8,False,10,0.7102,0.7050
8,False,12,0.6746,0.6490
8,False,14,0.7744,0.7630
8,False,16,0.7776,0.7380
8,False,18,0.7044,0.6910
8,False,20,0.7954,0.7650
8,False,22,0.8106,0.7690
8,False,24,0.8532,0.8050
8,False,26,0.7916,0.7200
8,False,28,0.8582,0.8040
8,False,30,0.8584,0.7940
8,False,32,0.8786,0.7810
8,False,34,0.8840,0.8140
8,False,36,0.9474,0.8400
8,False,38,0.9514,0.8440
8,False,40,0.9120,0.8080
8,False,42,0.9422,0.8370
8,False,44,0.9346,0.8230
8,False,46,0.8744,0.7840
8,False,48,0.9632,0.8450
8,False,49,0.9302,0.8150
8,True,0,0.5368,0.4970
8,True,2,0.7954,0.7930
8,True,4,0.7964,0.7980
8,True,6,0.8158,0.7930
8,True,8,0.8442,0.8190
8,True,10,0.8564,0.8170
8,True,12,0.8058,0.7710
8,True,14,0.8618,0.7990
8,True,16,0.8732,0.8350
8,True,18,0.8848,0.8260
8,True,20,0.8812,0.8240
8,True,22,0.8654,0.7990
8,True,24,0.9146,0.8370
8,True,26,0.8762,0.8210
8,True,28,0.9012,0.8400
8,True,30,0.9046,0.8260
8,True,32,0.9240,0.8330
8,True,34,0.8646,0.8000
8,True,36,0.8416,0.7750
8,True,38,0.9218,0.8330
8,True,40,0.9244,0.8500
8,True,42,0.9602,0.8690
8,True,44,0.9632,0.8660
8,True,46,0.9658,0.8680
8,True,48,0.9678,0.8710
8,True,50,0.9662,0.8740
8,True,52,0.9716,0.8690
8,True,54,0.9682,0.8730
8,True,56,0.9728,0.8780
8,True,58,0.9756,0.8770
8,True,59,0.9708,0.8740
9,False,0,0.1430,0.1380
9,False,2,0.5256,0.5240
9,False,4,0.5908,0.5780
9,False,6,0.6314,0.6200
9,False,8,0.6852,0.7130
9,False,10,0.6804,0.6550
9,False,12,0.7076,0.6910
9,False,14,0.7854,0.7770
9,False,16,0.7076,0.6790
9,False,18,0.8172,0.7910
9,False,20,0.8154,0.7630
9,False,22,0.8300,0.7770
9,False,24,0.7644,0.7140
9,False,26,0.8128,0.7700
9,False,28,0.8424,0.7940
9,False,30,0.7754,0.7220
9,False,32,0.8042,0.7350
9,False,34,0.8568,0.7860
9,False,36,0.8954,0.8120
9,False,38,0.9304,0.8390
9,False,40,0.9362,0.8400
9,False,42,0.9180,0.8220
9,False,44,0.9330,0.8370
9,False,46,0.9148,0.7900
9,False,48,0.9114,0.8150
9,False,49,0.9080,0.7890
9,True,0,0.5986,0.5840
9,True,2,0.7734,0.7440
9,True,4,0.7660,0.7400
9,True,6,0.8696,0.8310
9,True,8,0.8700,0.8300
9,True,10,0.8660,0.8050
9,True,12,0.8874,0.8310
9,True,14,0.8942,0.8440
9,True,16,0.8974,0.8290
9,True,18,0.8368,0.7980
9,True,20,0.8976,0.8390
9,True,22,0.8976,0.8350
9,True,24,0.8852,0.8310
9,True,26,0.9114,0.8250
9,True,28,0.9118,0.8280
9,True,30,0.9052,0.8310
9,True,32,0.9240,0.8490
9,True,34,0.9180,0.8520
9,True,36,0.9016,0.8360
9,True,38,0.9052,0.8140
9,True,40,0.9262,0.8660
9,True,42,0.9498,0.8720
9,True,44,0.9524,0.8790
9,True,46,0.9572,0.8800
9,True,48,0.9578,0.8810
9,True,50,0.9584,0.8810
9,True,52,0.9654,0.8760
9,True,54,0.9608,0.8840
9,True,56,0.9646,0.8790
9,True,58,0.9698,0.8800
9,True,59,0.9698,0.8840
