experience_idx,distillation,epoch,ce,distill
1,True,24,0.4774,3.2910
1,True,26,0.2567,2.0698
1,True,28,0.3064,2.4481
1,True,30,0.4120,2.6958
1,True,32,0.3935,2.5374
1,True,34,0.2904,2.1893
1,True,36,0.2556,1.8467
1,True,38,0.3384,2.2789
1,True,40,0.3063,0.0000
1,True,42,0.3896,0.0000
1,True,44,0.2875,0.0000
1,True,46,0.4460,0.0000
1,True,48,0.2717,0.0000
1,True,50,0.1689,0.0000
1,True,52,0.2751,0.0000
1,True,54,0.2123,0.0000
1,True,56,0.2362,0.0000
1,True,58,0.2098,0.0000
1,True,59,0.2006,0.0000
2,False,0,1.8714,0.0000
2,False,2,1.4087,0.0000
2,False,4,1.3757,0.0000
2,False,6,0.9824,0.0000
2,False,8,1.1312,0.0000
2,False,10,0.9656,0.0000
2,False,12,0.9385,0.0000
2,False,14,1.0727,0.0000
2,False,16,0.7449,0.0000
2,False,18,0.8468,0.0000
2,False,20,0.8004,0.0000
2,False,22,0.8446,0.0000
2,False,24,0.5872,0.0000
2,False,26,0.7434,0.0000
2,False,28,0.5529,0.0000
2,False,30,0.4577,0.0000
2,False,32,0.5088,0.0000
2,False,34,0.4676,0.0000
2,False,36,0.2876,0.0000
2,False,38,0.2998,0.0000
2,False,40,0.1689,0.0000
2,False,42,0.3686,0.0000
2,False,44,0.2902,0.0000
2,False,46,0.1643,0.0000
2,False,48,0.2189,0.0000
2,False,49,0.2466,0.0000
2,True,0,1.5744,11.0034
2,True,2,0.8579,6.3783
2,True,4,0.8234,4.8106
2,True,6,0.6956,3.6438
2,True,8,0.7506,4.0632
2,True,10,0.6491,3.1649
2,True,12,0.5633,2.9381
2,True,14,0.4348,2.5808
2,True,16,0.5973,2.9975
2,True,18,0.5697,2.5622
2,True,20,0.5536,2.7882
2,True,22,0.3735,2.0846
2,True,24,0.3813,2.3197
2,True,26,0.3776,2.3718
2,True,28,0.3395,2.1314
2,True,30,0.3378,2.5185
2,True,32,0.3860,1.7437
2,True,34,0.4601,1.9041
2,True,36,0.4801,2.0177
2,True,38,0.4815,2.2823
2,True,40,0.3603,0.0000
2,True,42,0.5905,0.0000
2,True,44,0.3976,0.0000
2,True,46,0.5398,0.0000
2,True,48,0.4063,0.0000
2,True,50,0.4003,0.0000
2,True,52,0.3795,0.0000
2,True,54,0.2415,0.0000
2,True,56,0.1961,0.0000
2,True,58,0.3501,0.0000
2,True,59,0.2061,0.0000
3,False,0,1.9681,0.0000
3,False,2,1.4599,0.0000
3,False,4,1.2803,0.0000
3,False,6,1.2893,0.0000
3,False,8,1.2579,0.0000
3,False,10,1.0535,0.0000
3,False,12,1.2334,0.0000
3,False,14,1.1143,0.0000
3,False,16,0.8383,0.0000
3,False,18,0.7877,0.0000
3,False,20,0.7982,0.0000
3,False,22,0.6530,0.0000
3,False,24,0.8153,0.0000
3,False,26,0.8017,0.0000
3,False,28,0.4719,0.0000
3,False,30,0.5907,0.0000
3,False,32,0.6163,0.0000
3,False,34,0.5103,0.0000
3,False,36,0.3146,0.0000
3,False,38,0.2566,0.0000
3,False,40,0.2893,0.0000
3,False,42,0.2736,0.0000
3,False,44,0.2200,0.0000
3,False,46,0.2704,0.0000
3,False,48,0.2416,0.0000
3,False,49,0.1929,0.0000
3,True,0,1.2574,7.5761
3,True,2,0.8060,4.8408
3,True,4,0.9297,4.3168
3,True,6,0.7841,4.4241
3,True,8,0.5595,2.8903
3,True,10,0.7278,3.4250
3,True,12,0.5994,3.0085
3,True,14,0.6451,2.8914
3,True,16,0.4760,2.2215
3,True,18,0.6337,2.0999
3,True,20,0.4807,2.3509
3,True,22,0.3892,1.9280
3,True,24,0.3396,1.4640
3,True,26,0.4256,2.0542
3,True,28,0.3607,1.7784
3,True,30,0.4539,2.0134
3,True,32,0.3704,1.6586
3,True,34,0.3733,1.8942
3,True,36,0.2949,1.6453
3,True,38,0.4297,1.8898
3,True,40,0.5250,0.0000
3,True,42,0.5184,0.0000
3,True,44,0.5731,0.0000
3,True,46,0.3978,0.0000
3,True,48,0.3143,0.0000
3,True,50,0.4698,0.0000
3,True,52,0.4243,0.0000
3,True,54,0.3526,0.0000
3,True,56,0.2479,0.0000
3,True,58,0.4680,0.0000
3,True,59,0.3773,0.0000
4,False,0,2.0138,0.0000
4,False,2,1.6986,0.0000
4,False,4,1.4617,0.0000
4,False,6,1.3199,0.0000
4,False,8,1.1621,0.0000
4,False,10,1.0255,0.0000
4,False,12,0.9992,0.0000
4,False,14,0.9344,0.0000
4,False,16,0.8364,0.0000
4,False,18,0.6458,0.0000
4,False,20,0.7771,0.0000
4,False,22,0.7035,0.0000
4,False,24,0.7770,0.0000
4,False,26,0.6730,0.0000
4,False,28,0.6571,0.0000
4,False,30,0.4703,0.0000
4,False,32,0.4392,0.0000
4,False,34,0.4858,0.0000
4,False,36,0.2585,0.0000
4,False,38,0.2509,0.0000
4,False,40,0.2613,0.0000
4,False,42,0.2122,0.0000
4,False,44,0.2586,0.0000
4,False,46,0.1940,0.0000
4,False,48,0.2613,0.0000
4,False,49,0.2043,0.0000
4,True,0,1.6038,9.2160
4,True,2,0.6992,5.1624
4,True,4,0.7925,4.6179
4,True,6,0.7566,4.3261
4,True,8,0.6698,3.6708
4,True,10,0.7833,4.2883
4,True,12,0.5307,2.6259
4,True,14,0.5333,2.3535
4,True,16,0.5120,2.7016
4,True,18,0.4769,2.4393
4,True,20,0.4876,2.4834
4,True,22,0.3849,2.3227
4,True,24,0.3469,1.7693
4,True,26,0.2472,2.2145
4,True,28,0.6358,2.6890
4,True,30,0.3543,2.2127
4,True,32,0.2868,1.8202
4,True,34,0.4416,2.1549
4,True,36,0.3958,2.1427
4,True,38,0.4177,2.2001
4,True,40,0.3478,0.0000
4,True,42,0.4714,0.0000
4,True,44,0.4278,0.0000
4,True,46,0.3135,0.0000
4,True,48,0.4028,0.0000
4,True,50,0.3998,0.0000
4,True,52,0.3832,0.0000
4,True,54,0.3085,0.0000
4,True,56,0.2265,0.0000
4,True,58,0.4454,0.0000
4,True,59,0.2993,0.0000
5,False,0,1.5707,0.0000
5,False,2,1.3854,0.0000
5,False,4,1.0660,0.0000
5,False,6,1.2449,0.0000
5,False,8,0.7504,0.0000
5,False,10,0.7707,0.0000
5,False,12,0.6836,0.0000
5,False,14,0.5509,0.0000
5,False,16,0.7406,0.0000
5,False,18,0.5316,0.0000
5,False,20,0.3787,0.0000
5,False,22,0.4985,0.0000
5,False,24,0.4105,0.0000
5,False,26,0.3321,0.0000
5,False,28,0.3866,0.0000
5,False,30,0.2214,0.0000
5,False,32,0.3038,0.0000
5,False,34,0.3421,0.0000
5,False,36,0.1438,0.0000
5,False,38,0.1351,0.0000
5,False,40,0.0781,0.0000
5,False,42,0.1648,0.0000
5,False,44,0.0517,0.0000
5,False,46,0.0587,0.0000
5,False,48,0.0457,0.0000
5,False,49,0.1055,0.0000
5,True,0,1.1161,8.0526
5,True,2,0.5385,3.3631
5,True,4,0.4712,3.3233
5,True,6,0.4684,3.6220
5,True,8,0.3161,2.3438
5,True,10,0.3361,2.7379
5,True,12,0.4296,2.8902
5,True,14,0.3982,2.6691
5,True,16,0.5514,3.4812
5,True,18,0.4469,2.6179
5,True,20,0.1647,1.9640
5,True,22,0.2313,2.3222
5,True,24,0.3074,2.4282
5,True,26,0.1781,1.4410
5,True,28,0.2047,1.6284
5,True,30,0.1981,1.9307
5,True,32,0.2049,2.0756
5,True,34,0.1175,1.1563
5,True,36,0.3532,1.8826
5,True,38,0.1530,1.5673
5,True,40,0.1837,0.0000
5,True,42,0.3049,0.0000
5,True,44,0.2531,0.0000
5,True,46,0.3071,0.0000
5,True,48,0.1644,0.0000
5,True,50,0.2356,0.0000
5,True,52,0.1865,0.0000
5,True,54,0.1212,0.0000
5,True,56,0.1375,0.0000
5,True,58,0.1552,0.0000
5,True,59,0.1350,0.0000
6,False,0,2.1294,0.0000
6,False,2,1.6733,0.0000
6,False,4,1.5721,0.0000
6,False,6,1.6156,0.0000
6,False,8,1.4843,0.0000
6,False,10,1.2344,0.0000
6,False,12,1.0741,0.0000
6,False,14,1.1950,0.0000
6,False,16,1.0486,0.0000
6,False,18,1.0002,0.0000
6,False,20,0.8195,0.0000
6,False,22,0.6675,0.0000
6,False,24,0.9616,0.0000
6,False,26,0.8971,0.0000
6,False,28,0.5895,0.0000
6,False,30,0.6377,0.0000
6,False,32,0.6245,0.0000
6,False,34,0.6482,0.0000
6,False,36,0.4945,0.0000
6,False,38,0.4019,0.0000
6,False,40,0.4796,0.0000
6,False,42,0.3641,0.0000
6,False,44,0.3046,0.0000
6,False,46,0.2384,0.0000
6,False,48,0.2868,0.0000
6,False,49,0.2601,0.0000
6,True,0,1.6595,9.3495
6,True,2,0.7694,4.7917
6,True,4,0.7014,4.2965
6,True,6,0.7380,3.4163
6,True,8,0.6855,3.4913
6,True,10,0.4590,2.6391
6,True,12,0.5556,3.1275
6,True,14,0.6223,3.4182
6,True,16,0.4883,2.6493
6,True,18,0.5378,2.7063
6,True,20,0.5456,2.6102
6,True,22,0.4289,1.9542
6,True,24,0.4157,2.3656
6,True,26,0.4220,1.9015
6,True,28,0.4300,1.9432
6,True,30,0.4249,2.3703
6,True,32,0.3832,2.2114
6,True,34,0.5070,2.4349
6,True,36,0.3216,1.9949
6,True,38,0.3761,2.2791
6,True,40,0.5770,0.0000
6,True,42,0.3608,0.0000
6,True,44,0.5095,0.0000
6,True,46,0.6115,0.0000
6,True,48,0.4552,0.0000
6,True,50,0.4324,0.0000
6,True,52,0.4365,0.0000
6,True,54,0.3453,0.0000
6,True,56,0.2877,0.0000
6,True,58,0.3616,0.0000
6,True,59,0.5302,0.0000
7,False,0,1.7343,0.0000
7,False,2,1.3453,0.0000
7,False,4,1.2946,0.0000
7,False,6,1.0001,0.0000
7,False,8,1.2550,0.0000
7,False,10,0.8565,0.0000
7,False,12,0.9531,0.0000
7,False,14,0.7986,0.0000
7,False,16,0.8861,0.0000
7,False,18,0.4787,0.0000
7,False,20,0.6463,0.0000
7,False,22,0.5706,0.0000
7,False,24,0.5071,0.0000
7,False,26,0.4332,0.0000
7,False,28,0.3984,0.0000
7,False,30,0.3383,0.0000
7,False,32,0.3210,0.0000
7,False,34,0.4339,0.0000
7,False,36,0.2253,0.0000
7,False,38,0.1733,0.0000
7,False,40,0.1438,0.0000
7,False,42,0.2020,0.0000
7,False,44,0.1393,0.0000
7,False,46,0.1169,0.0000
7,False,48,0.1589,0.0000
7,False,49,0.2150,0.0000
7,True,0,1.0368,8.1817
7,True,2,0.7478,5.5127
7,True,4,0.5072,4.3069
7,True,6,0.5337,4.0520
7,True,8,0.4620,2.5024
7,True,10,0.3925,2.4387
7,True,12,0.4528,2.9298
7,True,14,0.5671,3.0652
7,True,16,0.3920,2.5336
7,True,18,0.3914,2.0051
7,True,20,0.2149,2.2983
7,True,22,0.2112,1.6494
7,True,24,0.3299,2.2060
7,True,26,0.3080,2.1866
7,True,28,0.2545,1.5710
7,True,30,0.2400,1.6713
7,True,32,0.3283,1.9135
7,True,34,0.2351,1.8460
7,True,36,0.3151,2.0169
7,True,38,0.1661,1.4496
7,True,40,0.2682,0.0000
7,True,42,0.3003,0.0000
7,True,44,0.4542,0.0000
7,True,46,0.1740,0.0000
7,True,48,0.4091,0.0000
7,True,50,0.3741,0.0000
7,True,52,0.2514,0.0000
7,True,54,0.2509,0.0000
7,True,56,0.3846,0.0000
7,True,58,0.1948,0.0000
7,True,59,0.2943,0.0000
8,False,0,1.6612,0.0000
8,False,2,1.2597,0.0000
8,False,4,0.9241,0.0000
8,False,6,0.7354,0.0000
8,False,8,1.0397,0.0000
8,False,10,0.6147,0.0000
8,False,12,0.6240,0.0000
8,False,14,0.4678,0.0000
8,False,16,0.4985,0.0000
8,False,18,0.5786,0.0000
8,False,20,0.4658,0.0000
8,False,22,0.4183,0.0000
8,False,24,0.3690,0.0000
8,False,26,0.4001,0.0000
8,False,28,0.2808,0.0000
8,False,30,0.3086,0.0000
8,False,32,0.2593,0.0000
8,False,34,0.3060,0.0000
8,False,36,0.2677,0.0000
8,False,38,0.0839,0.0000
8,False,40,0.1801,0.0000
8,False,42,0.2140,0.0000
8,False,44,0.0924,0.0000
8,False,46,0.1468,0.0000
8,False,48,0.1096,0.0000
8,False,49,0.0776,0.0000
8,True,0,1.0517,8.9841
8,True,2,0.5400,4.3274
8,True,4,0.5225,4.0674
8,True,6,0.5876,4.0058
8,True,8,0.4632,3.1360
8,True,10,0.4803,3.0302
8,True,12,0.3562,2.8819
8,True,14,0.2625,2.2092
8,True,16,0.3098,2.6547
8,True,18,0.4482,2.3334
8,True,20,0.4115,2.9273
8,True,22,0.1788,1.3830
8,True,24,0.2866,1.7953
8,True,26,0.2171,1.6284
8,True,28,0.1901,1.6109
8,True,30,0.2330,1.5683
8,True,32,0.2193,1.6163
8,True,34,0.1827,1.8258
8,True,36,0.2716,1.8442
8,True,38,0.1555,1.4443
8,True,40,0.1851,0.0000
8,True,42,0.3879,0.0000
8,True,44,0.1882,0.0000
8,True,46,0.2274,0.0000
8,True,48,0.1829,0.0000
8,True,50,0.2023,0.0000
8,True,52,0.1321,0.0000
8,True,54,0.2884,0.0000
8,True,56,0.2991,0.0000
8,True,58,0.3640,0.0000
8,True,59,0.1959,0.0000
9,False,0,1.5833,0.0000
9,False,2,1.3159,0.0000
9,False,4,1.0313,0.0000
9,False,6,0.7918,0.0000
9,False,8,0.9298,0.0000
9,False,10,0.5976,0.0000
9,False,12,0.6686,0.0000
9,False,14,0.8454,0.0000
9,False,16,0.6647,0.0000
9,False,18,0.5212,0.0000
9,False,20,0.4749,0.0000
9,False,22,0.5662,0.0000
9,False,24,0.5626,0.0000
9,False,26,0.4738,0.0000
9,False,28,0.5442,0.0000
9,False,30,0.3987,0.0000
9,False,32,0.4060,0.0000
9,False,34,0.2122,0.0000
9,False,36,0.2328,0.0000
9,False,38,0.2224,0.0000
9,False,40,0.2370,0.0000
9,False,42,0.1945,0.0000
9,False,44,0.1412,0.0000
9,False,46,0.1380,0.0000
9,False,48,0.1709,0.0000
9,False,49,0.1463,0.0000
9,True,0,1.0276,6.6574
9,True,2,0.5568,3.9115
9,True,4,0.4948,3.2435
9,True,6,0.4717,2.9255
9,True,8,0.4338,2.8356
9,True,10,0.3917,2.2184
9,True,12,0.4671,2.2659
9,True,14,0.2884,2.0119
9,True,16,0.2746,1.6623
9,True,18,0.3277,1.8686
9,True,20,0.4147,1.9747
9,True,22,0.2678,1.4232
9,True,24,0.3127,1.9947
9,True,26,0.2231,1.7443
9,True,28,0.2861,2.0220
9,True,30,0.2197,1.0401
9,True,32,0.1863,1.4342
9,True,34,0.2105,1.2927
9,True,36,0.2551,1.2995
9,True,38,0.2831,1.3907
9,True,40,0.2762,0.0000
9,True,42,0.2202,0.0000
9,True,44,0.3592,0.0000
9,True,46,0.2827,0.0000
9,True,48,0.2268,0.0000
9,True,50,0.2629,0.0000
9,True,52,0.2567,0.0000
9,True,54,0.4092,0.0000
9,True,56,0.3325,0.0000
9,True,58,0.3185,0.0000
9,True,59,0.2178,0.0000
