experience_idx,distillation,epoch,acc_train,acc_test
2,True,42,0.9332,0.8430
2,True,44,0.9422,0.8360
2,True,46,0.9518,0.8350
2,True,48,0.9540,0.8410
2,True,50,0.9556,0.8310
2,True,52,0.9598,0.8280
2,True,54,0.9568,0.8300
2,True,56,0.9628,0.8380
2,True,58,0.9606,0.8340
2,True,59,0.9606,0.8230
3,False,0,0.1168,0.1250
3,False,2,0.3254,0.2990
3,False,4,0.4664,0.4750
3,False,6,0.4674,0.5010
3,False,8,0.5568,0.5630
3,False,10,0.5000,0.5110
3,False,12,0.6276,0.5960
3,False,14,0.5648,0.5630
3,False,16,0.6566,0.6360
3,False,18,0.6254,0.5670
3,False,20,0.6040,0.5300
3,False,22,0.7064,0.6280
3,False,24,0.7102,0.6750
3,False,26,0.7976,0.6970
3,False,28,0.7944,0.7230
3,False,30,0.7780,0.7250
3,False,32,0.7006,0.6400
3,False,34,0.7452,0.6860
3,False,36,0.9292,0.7950
3,False,38,0.9268,0.8080
3,False,40,0.9200,0.7780
3,False,42,0.8914,0.7850
3,False,44,0.9042,0.7800
3,False,46,0.9292,0.7990
3,False,48,0.9002,0.7690
3,False,49,0.9370,0.8140
3,True,0,0.4196,0.4130
3,True,2,0.7086,0.7200
3,True,4,0.5698,0.5650
3,True,6,0.7786,0.7250
3,True,8,0.7474,0.6950
3,True,10,0.7524,0.7010
3,True,12,0.7040,0.6620
3,True,14,0.7764,0.6970
3,True,16,0.7712,0.7140
3,True,18,0.8106,0.7370
3,True,20,0.8090,0.7380
3,True,22,0.8270,0.7520
3,True,24,0.8408,0.7660
3,True,26,0.8350,0.7530
3,True,28,0.8514,0.7600
3,True,30,0.8386,0.7610
3,True,32,0.8306,0.7400
3,True,34,0.7836,0.6980
3,True,36,0.8534,0.7630
3,True,38,0.8600,0.7780
3,True,40,0.8784,0.7830
3,True,42,0.9300,0.8290
3,True,44,0.9372,0.8280
3,True,46,0.9406,0.8260
3,True,48,0.9460,0.8220
3,True,50,0.9460,0.8230
3,True,52,0.9466,0.8210
3,True,54,0.9490,0.8220
3,True,56,0.9500,0.8310
3,True,58,0.9518,0.8230
3,True,59,0.9558,0.8180
4,False,0,0.2514,0.2740
4,False,2,0.4910,0.5120
4,False,4,0.5288,0.5640
4,False,6,0.5682,0.5830
4,False,8,0.6202,0.6370
4,False,10,0.6642,0.6750
4,False,12,0.7076,0.6890
4,False,14,0.7088,0.7050
4,False,16,0.7136,0.6820
4,False,18,0.7186,0.7080
4,False,20,0.7700,0.7320
4,False,22,0.7230,0.6830
4,False,24,0.7926,0.7310
4,False,26,0.7908,0.7530
4,False,28,0.8438,0.7460
4,False,30,0.8474,0.7650
4,False,32,0.8266,0.7490
4,False,34,0.8414,0.7370
4,False,36,0.9058,0.8090
4,False,38,0.9168,0.8150
4,False,40,0.8818,0.7800
4,False,42,0.9462,0.8020
4,False,44,0.9462,0.8200
4,False,46,0.9306,0.8060
4,False,48,0.9144,0.8000
4,False,49,0.9290,0.7950
4,True,0,0.4944,0.5050
4,True,2,0.7298,0.7230
4,True,4,0.7448,0.6970
4,True,6,0.8242,0.7940
4,True,8,0.8314,0.7900
4,True,10,0.8420,0.8050
4,True,12,0.8362,0.8090
4,True,14,0.8030,0.7580
4,True,16,0.8756,0.8170
4,True,18,0.8694,0.8220
4,True,20,0.8528,0.7920
4,True,22,0.8256,0.7740
4,True,24,0.8502,0.7860
4,True,26,0.8882,0.8170
4,True,28,0.8698,0.8000
4,True,30,0.9050,0.8350
4,True,32,0.8614,0.7760
4,True,34,0.8960,0.8270
4,True,36,0.9140,0.8460
4,True,38,0.8774,0.8060
4,True,40,0.9036,0.8370
4,True,42,0.9434,0.8520
4,True,44,0.9482,0.8630
4,True,46,0.9524,0.8650
4,True,48,0.9512,0.8540
4,True,50,0.9610,0.8570
4,True,52,0.9600,0.8630
4,True,54,0.9584,0.8550
4,True,56,0.9626,0.8590
4,True,58,0.9634,0.8570
4,True,59,0.9672,0.8650
5,False,0,0.1862,0.2060
5,False,2,0.4284,0.4210
5,False,4,0.4150,0.4220
5,False,6,0.4760,0.5040
5,False,8,0.5238,0.5390
5,False,10,0.5124,0.5070
5,False,12,0.5628,0.5790
5,False,14,0.5284,0.5210
5,False,16,0.5630,0.5640
5,False,18,0.6208,0.5940
5,False,20,0.6340,0.6210
5,False,22,0.6294,0.6220
5,False,24,0.6584,0.6060
5,False,26,0.6894,0.6390
5,False,28,0.7116,0.6470
5,False,30,0.7090,0.6750
5,False,32,0.6388,0.5870
5,False,34,0.7336,0.6750
5,False,36,0.7968,0.7170
5,False,38,0.7958,0.6850
5,False,40,0.8082,0.7060
5,False,42,0.8300,0.7080
5,False,44,0.8072,0.6850
5,False,46,0.7902,0.7020
5,False,48,0.8294,0.6890
5,False,49,0.8392,0.7120
5,True,0,0.4980,0.5010
5,True,2,0.6874,0.6850
5,True,4,0.6782,0.6610
5,True,6,0.7252,0.7010
5,True,8,0.7022,0.6620
5,True,10,0.7538,0.7250
5,True,12,0.7650,0.7060
5,True,14,0.7562,0.7110
5,True,16,0.7770,0.7180
5,True,18,0.7810,0.7190
5,True,20,0.7390,0.6850
5,True,22,0.7710,0.7180
5,True,24,0.7772,0.7110
5,True,26,0.7994,0.7350
5,True,28,0.8054,0.7270
5,True,30,0.8206,0.7350
5,True,32,0.7732,0.7030
5,True,34,0.8128,0.7350
5,True,36,0.8258,0.7340
5,True,38,0.8022,0.7300
5,True,40,0.7418,0.7040
5,True,42,0.8526,0.7490
5,True,44,0.8652,0.7610
5,True,46,0.8746,0.7720
5,True,48,0.8724,0.7620
5,True,50,0.8718,0.7610
5,True,52,0.8886,0.7600
5,True,54,0.8834,0.7690
5,True,56,0.8932,0.7510
5,True,58,0.8862,0.7440
5,True,59,0.8968,0.7560
6,False,0,0.2006,0.1930
6,False,2,0.3466,0.3070
6,False,4,0.3970,0.3780
6,False,6,0.5038,0.4900
6,False,8,0.5486,0.5280
6,False,10,0.5584,0.5360
6,False,12,0.5886,0.5700
6,False,14,0.5340,0.5170
6,False,16,0.6558,0.6070
6,False,18,0.6126,0.5800
6,False,20,0.6210,0.5790
6,False,22,0.6774,0.6280
6,False,24,0.7452,0.6880
6,False,26,0.6802,0.6390
6,False,28,0.7872,0.7020
6,False,30,0.7760,0.7280
6,False,32,0.8060,0.7210
6,False,34,0.8214,0.7370
6,False,36,0.8580,0.7450
6,False,38,0.8592,0.7430
6,False,40,0.8804,0.7730
6,False,42,0.8600,0.7400
6,False,44,0.8740,0.7510
6,False,46,0.8756,0.7630
6,False,48,0.9046,0.7700
6,False,49,0.8502,0.7300
6,True,0,0.6122,0.5930
6,True,2,0.7076,0.7130
6,True,4,0.7400,0.7260
6,True,6,0.7792,0.7510
6,True,8,0.7762,0.7300
6,True,10,0.8320,0.7800
6,True,12,0.8220,0.7820
6,True,14,0.8036,0.7620
6,True,16,0.8074,0.7560
6,True,18,0.8294,0.7600
6,True,20,0.8688,0.8030
6,True,22,0.8736,0.8090
6,True,24,0.8766,0.7830
6,True,26,0.8784,0.7880
6,True,28,0.8926,0.8060
6,True,30,0.8696,0.7870
6,True,32,0.8598,0.7920
6,True,34,0.8780,0.7910
6,True,36,0.8394,0.7810
6,True,38,0.8832,0.7800
6,True,40,0.8838,0.8100
6,True,42,0.9196,0.8320
6,True,44,0.9304,0.8290
6,True,46,0.9312,0.8210
6,True,48,0.9368,0.8370
6,True,50,0.9400,0.8430
6,True,52,0.9374,0.8370
6,True,54,0.9494,0.8450
6,True,56,0.9476,0.8340
6,True,58,0.9472,0.8400
6,True,59,0.9492,0.8430
7,False,0,0.1496,0.1420
7,False,2,0.5810,0.6100
7,False,4,0.6038,0.6090
7,False,6,0.6976,0.7130
7,False,8,0.6876,0.6870
7,False,10,0.7400,0.7130
7,False,12,0.7814,0.7710
7,False,14,0.7448,0.7400
7,False,16,0.7696,0.7220
7,False,18,0.6858,0.6920
7,False,20,0.8106,0.7480
7,False,22,0.8230,0.7840
7,False,24,0.8500,0.8030
7,False,26,0.8588,0.8000
7,False,28,0.8722,0.8040
7,False,30,0.8696,0.7860
7,False,32,0.9000,0.8260
7,False,34,0.8842,0.8220
7,False,36,0.9230,0.8440
7,False,38,0.9316,0.8530
7,False,40,0.9518,0.8470
7,False,42,0.9284,0.8260
7,False,44,0.9466,0.8510
7,False,46,0.9444,0.8520
7,False,48,0.9490,0.8500
7,False,49,0.9446,0.8360
7,True,0,0.6372,0.6470
7,True,2,0.7822,0.7830
7,True,4,0.8540,0.8240
7,True,6,0.8532,0.8310
7,True,8,0.8820,0.8600
7,True,10,0.8818,0.8410
7,True,12,0.8612,0.8290
7,True,14,0.8838,0.8460
7,True,16,0.8940,0.8510
7,True,18,0.8936,0.8530
7,True,20,0.8772,0.8260
7,True,22,0.9130,0.8610
7,True,24,0.9156,0.8520
7,True,26,0.9140,0.8570
7,True,28,0.9150,0.8550
7,True,30,0.9310,0.8550
7,True,32,0.9114,0.8510
7,True,34,0.9232,0.8390
7,True,36,0.9372,0.8620
7,True,38,0.9362,0.8640
7,True,40,0.9324,0.8760
7,True,42,0.9548,0.8910
7,True,44,0.9602,0.9010
7,True,46,0.9644,0.8960
7,True,48,0.9682,0.9050
7,True,50,0.9680,0.8920
7,True,52,0.9740,0.8980
7,True,54,0.9754,0.8990
7,True,56,0.9740,0.8970
7,True,58,0.9758,0.8930
7,True,59,0.9776,0.8900
8,False,0,0.1822,0.1880
8,False,2,0.3988,0.4210
8,False,4,0.4714,0.4330
8,False,6,0.5274,0.5140
8,False,8,0.5874,0.5790
8,False,10,0.5950,0.5720
8,False,12,0.6512,0.6290
8,False,14,0.6612,0.6420
8,False,16,0.5818,0.5050
8,False,18,0.6854,0.6330
8,False,20,0.6996,0.6350
8,False,22,0.7578,0.6780
8,False,24,0.7278,0.6670
8,False,26,0.7576,0.6860
8,False,28,0.6674,0.5990
8,False,30,0.7522,0.6710
8,False,32,0.8410,0.7390
8,False,34,0.8018,0.7120
8,False,36,0.8978,0.7580
8,False,38,0.8938,0.7340
8,False,40,0.9226,0.7640
8,False,42,0.9208,0.7550
8,False,44,0.9024,0.7590
8,False,46,0.9414,0.7660
8,False,48,0.9220,0.7440
8,False,49,0.9504,0.7600
8,True,0,0.3942,0.3810
8,True,2,0.6958,0.6600
8,True,4,0.7484,0.7280
8,True,6,0.7642,0.7380
8,True,8,0.7782,0.7100
8,True,10,0.7916,0.7470
8,True,12,0.8158,0.7430
8,True,14,0.7998,0.7260
8,True,16,0.8324,0.7640
8,True,18,0.8036,0.7240
8,True,20,0.8194,0.7520
8,True,22,0.8266,0.7570
8,True,24,0.8308,0.7340
8,True,26,0.8176,0.7340
8,True,28,0.8662,0.7710
8,True,30,0.8364,0.7550
8,True,32,0.8388,0.7610
8,True,34,0.8758,0.7640
8,True,36,0.8258,0.7360
8,True,38,0.8720,0.7710
8,True,40,0.8786,0.7700
8,True,42,0.9174,0.8050
8,True,44,0.9286,0.8140
8,True,46,0.9336,0.8020
8,True,48,0.9362,0.8060
8,True,50,0.9358,0.8040
8,True,52,0.9388,0.8000
8,True,54,0.9408,0.8070
8,True,56,0.9390,0.8080
8,True,58,0.9428,0.7980
8,True,59,0.9454,0.8110
9,False,0,0.2878,0.3230
9,False,2,0.5394,0.5200
9,False,4,0.5978,0.5720
9,False,6,0.6004,0.6030
9,False,8,0.5772,0.5690
9,False,10,0.6136,0.6070
9,False,12,0.6004,0.5870
9,False,14,0.7136,0.6910
9,False,16,0.7534,0.7370
9,False,18,0.6718,0.6570
9,False,20,0.7734,0.7330
9,False,22,0.6774,0.6460
9,False,24,0.7440,0.6950
9,False,26,0.7694,0.7220
9,False,28,0.7136,0.6820
9,False,30,0.7174,0.6960
9,False,32,0.8560,0.7960
9,False,34,0.7964,0.7450
9,False,36,0.8880,0.8050
9,False,38,0.9274,0.8260
9,False,40,0.9126,0.8020
9,False,42,0.9102,0.8040
9,False,44,0.9164,0.8030
9,False,46,0.9276,0.8240
9,False,48,0.9242,0.8120
9,False,49,0.9356,0.8270
9,True,0,0.4732,0.4670
9,True,2,0.7108,0.6950
9,True,4,0.8076,0.7500
9,True,6,0.8214,0.7670
9,True,8,0.8372,0.8030
9,True,10,0.8374,0.7910
9,True,12,0.8422,0.7930
9,True,14,0.8706,0.8130
9,True,16,0.8782,0.8200
9,True,18,0.8924,0.8190
9,True,20,0.8826,0.7990
9,True,22,0.8638,0.7810
9,True,24,0.9148,0.8390
9,True,26,0.8910,0.8230
9,True,28,0.8948,0.7970
9,True,30,0.8982,0.8240
9,True,32,0.8516,0.7700
9,True,34,0.8902,0.8090
9,True,36,0.8996,0.8080
9,True,38,0.8894,0.7800
9,True,40,0.9110,0.8490
9,True,42,0.9424,0.8510
9,True,44,0.9524,0.8490
9,True,46,0.9522,0.8530
9,True,48,0.9502,0.8490
9,True,50,0.9560,0.8570
9,True,52,0.9552,0.8510
9,True,54,0.9590,0.8520
9,True,56,0.9642,0.8510
9,True,58,0.9628,0.8570
9,True,59,0.9594,0.8470
