experience_idx,distillation,epoch,acc_train,acc_test
1,False,10,0.5904,0.5790
1,False,12,0.6800,0.6610
1,False,14,0.6740,0.6110
1,False,16,0.7032,0.6670
1,False,18,0.7534,0.6910
1,False,20,0.6484,0.6020
1,False,22,0.7688,0.7140
1,False,24,0.7220,0.6570
1,False,26,0.7940,0.7180
1,False,28,0.7254,0.6500
1,False,30,0.7876,0.7020
1,False,32,0.5898,0.5480
1,False,34,0.8108,0.7240
1,False,36,0.8956,0.7580
1,False,38,0.8910,0.7500
1,False,40,0.9074,0.7490
1,False,42,0.8624,0.7430
1,False,44,0.9196,0.7800
1,False,46,0.8848,0.7410
1,False,48,0.8786,0.7350
1,False,49,0.9354,0.7610
1,True,0,0.3510,0.3570
1,True,2,0.6216,0.6370
1,True,4,0.6034,0.5790
1,True,6,0.5680,0.5310
1,True,8,0.5896,0.5660
1,True,10,0.5914,0.6040
1,True,12,0.6682,0.6210
1,True,14,0.7096,0.6620
1,True,16,0.7522,0.6790
1,True,18,0.7448,0.6860
1,True,20,0.7478,0.6950
1,True,22,0.7662,0.6930
1,True,24,0.7276,0.6670
1,True,26,0.7308,0.6560
1,True,28,0.7662,0.6870
1,True,30,0.7812,0.6860
1,True,32,0.7982,0.7330
1,True,34,0.8338,0.7340
1,True,36,0.8322,0.7370
1,True,38,0.8142,0.7070
1,True,40,0.8066,0.7330
1,True,42,0.8914,0.8030
1,True,44,0.8980,0.8050
1,True,46,0.9102,0.8020
1,True,48,0.9156,0.8000
1,True,50,0.9136,0.7960
1,True,52,0.9158,0.7930
1,True,54,0.9200,0.8070
1,True,56,0.9212,0.8020
1,True,58,0.9290,0.8020
1,True,59,0.9246,0.8070
2,False,0,0.2592,0.2670
2,False,2,0.3980,0.4390
2,False,4,0.5946,0.5600
2,False,6,0.6314,0.5920
2,False,8,0.6454,0.5940
2,False,10,0.7338,0.7150
2,False,12,0.7634,0.7500
2,False,14,0.8124,0.7870
2,False,16,0.7494,0.7070
2,False,18,0.8472,0.8170
2,False,20,0.8042,0.7690
2,False,22,0.8286,0.7940
2,False,24,0.8554,0.8120
2,False,26,0.8596,0.8130
2,False,28,0.9056,0.8500
2,False,30,0.9150,0.8580
2,False,32,0.8976,0.8450
2,False,34,0.8386,0.7940
2,False,36,0.9654,0.8880
2,False,38,0.9732,0.8880
2,False,40,0.9848,0.8980
2,False,42,0.9414,0.8370
2,False,44,0.9690,0.8800
2,False,46,0.9748,0.8900
2,False,48,0.9778,0.8840
2,False,49,0.9812,0.9020
2,True,0,0.2348,0.2130
2,True,2,0.7672,0.7770
2,True,4,0.8382,0.8130
2,True,6,0.7856,0.7470
2,True,8,0.8634,0.8240
2,True,10,0.8684,0.8150
2,True,12,0.8408,0.8180
2,True,14,0.8740,0.8260
2,True,16,0.8606,0.8180
2,True,18,0.8870,0.8330
2,True,20,0.8650,0.8080
2,True,22,0.9170,0.8570
2,True,24,0.8716,0.8440
2,True,26,0.8766,0.8420
2,True,28,0.9096,0.8470
2,True,30,0.8892,0.8350
2,True,32,0.9266,0.8770
2,True,34,0.9172,0.8650
2,True,36,0.9306,0.8710
2,True,38,0.9282,0.8660
2,True,40,0.9366,0.8900
2,True,42,0.9642,0.9090
2,True,44,0.9724,0.9020
2,True,46,0.9740,0.9100
2,True,48,0.9750,0.9030
2,True,50,0.9774,0.9070
2,True,52,0.9772,0.9050
2,True,54,0.9754,0.9070
2,True,56,0.9798,0.9090
2,True,58,0.9828,0.9060
2,True,59,0.9824,0.9060
3,False,0,0.2472,0.2800
3,False,2,0.4258,0.4250
3,False,4,0.4462,0.4630
3,False,6,0.5344,0.5060
3,False,8,0.5860,0.5460
3,False,10,0.6356,0.6110
3,False,12,0.6202,0.5680
3,False,14,0.6616,0.6350
3,False,16,0.6514,0.5960
3,False,18,0.6414,0.5910
3,False,20,0.6868,0.6380
3,False,22,0.7278,0.6800
3,False,24,0.7042,0.6650
3,False,26,0.7266,0.6560
3,False,28,0.7390,0.6750
3,False,30,0.7822,0.6650
3,False,32,0.7476,0.6550
3,False,34,0.7410,0.6600
3,False,36,0.8626,0.7380
3,False,38,0.8670,0.7440
3,False,40,0.8698,0.7360
3,False,42,0.8790,0.7480
3,False,44,0.8802,0.7410
3,False,46,0.8674,0.7230
3,False,48,0.8928,0.7530
3,False,49,0.8884,0.7090
3,True,0,0.3974,0.3880
3,True,2,0.6638,0.6370
3,True,4,0.7056,0.6620
3,True,6,0.6736,0.6210
3,True,8,0.7488,0.6750
3,True,10,0.7672,0.7150
3,True,12,0.7780,0.7210
3,True,14,0.7734,0.6990
3,True,16,0.7700,0.6970
3,True,18,0.8162,0.7330
3,True,20,0.7774,0.7020
3,True,22,0.8138,0.7110
3,True,24,0.8062,0.7170
3,True,26,0.8430,0.7490
3,True,28,0.8430,0.7490
3,True,30,0.7878,0.6690
3,True,32,0.8554,0.7430
3,True,34,0.8438,0.7560
3,True,36,0.8334,0.7530
3,True,38,0.8606,0.7510
3,True,40,0.8432,0.7400
3,True,42,0.9024,0.7810
3,True,44,0.9134,0.7830
3,True,46,0.9156,0.7910
3,True,48,0.9218,0.7860
3,True,50,0.9246,0.7840
3,True,52,0.9276,0.8020
3,True,54,0.9288,0.7870
3,True,56,0.9314,0.7860
3,True,58,0.9344,0.8070
3,True,59,0.9370,0.7890
4,False,0,0.1786,0.1900
4,False,2,0.2876,0.3210
4,False,4,0.4620,0.4650
4,False,6,0.5264,0.5490
4,False,8,0.4994,0.5140
4,False,10,0.5844,0.6220
4,False,12,0.5596,0.5650
4,False,14,0.6558,0.6430
4,False,16,0.6480,0.6460
4,False,18,0.6800,0.6460
4,False,20,0.6972,0.6430
4,False,22,0.6788,0.6550
4,False,24,0.6966,0.6520
4,False,26,0.7076,0.6510
4,False,28,0.7456,0.6680
4,False,30,0.7504,0.6930
4,False,32,0.7658,0.6900
4,False,34,0.7532,0.6460
4,False,36,0.8462,0.7230
4,False,38,0.8424,0.7270
4,False,40,0.8694,0.7600
4,False,42,0.8600,0.7300
4,False,44,0.8640,0.7270
4,False,46,0.8618,0.7330
4,False,48,0.8748,0.7410
4,False,49,0.8976,0.7580
4,True,0,0.3086,0.3020
4,True,2,0.6162,0.6220
4,True,4,0.7056,0.6900
4,True,6,0.7488,0.6870
4,True,8,0.7694,0.7100
4,True,10,0.7192,0.6870
4,True,12,0.7774,0.7070
4,True,14,0.7580,0.6950
4,True,16,0.7782,0.6850
4,True,18,0.7534,0.6550
4,True,20,0.8060,0.7120
4,True,22,0.8292,0.7480
4,True,24,0.8016,0.7050
4,True,26,0.7904,0.7050
4,True,28,0.8484,0.7310
4,True,30,0.8304,0.7340
4,True,32,0.8226,0.7120
4,True,34,0.8446,0.7370
4,True,36,0.8124,0.7160
4,True,38,0.8616,0.7360
4,True,40,0.8490,0.7620
4,True,42,0.8990,0.7790
4,True,44,0.9074,0.7850
4,True,46,0.9142,0.7840
4,True,48,0.9170,0.7770
4,True,50,0.9138,0.7770
4,True,52,0.9158,0.7770
4,True,54,0.9184,0.7690
4,True,56,0.9242,0.7750
4,True,58,0.9236,0.7710
4,True,59,0.9324,0.7820
5,False,0,0.1510,0.1760
5,False,2,0.4894,0.5020
5,False,4,0.5398,0.5270
5,False,6,0.6012,0.6020
5,False,8,0.6176,0.6100
5,False,10,0.6284,0.6230
5,False,12,0.6606,0.6330
5,False,14,0.6972,0.6700
5,False,16,0.6786,0.6710
5,False,18,0.6430,0.6230
5,False,20,0.7748,0.7160
5,False,22,0.7034,0.6670
5,False,24,0.8020,0.7240
5,False,26,0.7662,0.7080
5,False,28,0.8118,0.7380
5,False,30,0.7600,0.6690
5,False,32,0.7628,0.7070
5,False,34,0.8254,0.7440
5,False,36,0.8820,0.7830
5,False,38,0.8732,0.7470
5,False,40,0.9178,0.7800
5,False,42,0.9162,0.7930
5,False,44,0.9280,0.8070
5,False,46,0.9068,0.7740
5,False,48,0.9162,0.7890
5,False,49,0.8940,0.7720
5,True,0,0.6036,0.5830
5,True,2,0.7168,0.7000
5,True,4,0.7216,0.6950
5,True,6,0.7720,0.7380
5,True,8,0.7972,0.7600
5,True,10,0.7846,0.7620
5,True,12,0.8324,0.7630
5,True,14,0.8082,0.7550
5,True,16,0.8434,0.7820
5,True,18,0.8194,0.7620
5,True,20,0.8612,0.8140
5,True,22,0.8192,0.7550
5,True,24,0.8480,0.7780
5,True,26,0.8796,0.8200
5,True,28,0.8332,0.7730
5,True,30,0.8820,0.8060
5,True,32,0.8582,0.7860
5,True,34,0.8936,0.8140
5,True,36,0.8828,0.7930
5,True,38,0.8776,0.7870
5,True,40,0.9076,0.8200
5,True,42,0.9266,0.8390
5,True,44,0.9390,0.8460
5,True,46,0.9448,0.8480
5,True,48,0.9466,0.8450
5,True,50,0.9470,0.8440
5,True,52,0.9518,0.8450
5,True,54,0.9482,0.8470
5,True,56,0.9512,0.8370
5,True,58,0.9488,0.8440
5,True,59,0.9540,0.8450
6,False,0,0.1860,0.1920
6,False,2,0.4400,0.4040
6,False,4,0.4958,0.4780
6,False,6,0.5892,0.5600
6,False,8,0.5744,0.5620
6,False,10,0.6916,0.6770
6,False,12,0.5954,0.5730
6,False,14,0.6302,0.5920
6,False,16,0.6948,0.6980
6,False,18,0.7640,0.7300
6,False,20,0.7714,0.7220
6,False,22,0.8204,0.7720
6,False,24,0.7326,0.7110
6,False,26,0.8406,0.7730
6,False,28,0.8272,0.7700
6,False,30,0.7888,0.7330
6,False,32,0.8772,0.8170
6,False,34,0.8884,0.8260
6,False,36,0.9460,0.8590
6,False,38,0.9496,0.8490
6,False,40,0.9546,0.8500
6,False,42,0.9366,0.8370
6,False,44,0.9168,0.8290
6,False,46,0.9482,0.8490
6,False,48,0.9552,0.8360
6,False,49,0.9576,0.8550
6,True,0,0.4660,0.4280
6,True,2,0.7070,0.6670
6,True,4,0.8214,0.7880
6,True,6,0.8306,0.7920
6,True,8,0.8562,0.8300
6,True,10,0.8324,0.8020
6,True,12,0.8688,0.8340
6,True,14,0.8678,0.8100
6,True,16,0.8452,0.8040
6,True,18,0.9104,0.8430
6,True,20,0.8760,0.8170
6,True,22,0.9178,0.8570
6,True,24,0.8182,0.7750
6,True,26,0.9118,0.8600
6,True,28,0.9004,0.8470
6,True,30,0.9030,0.8270
6,True,32,0.8938,0.8260
6,True,34,0.9218,0.8410
6,True,36,0.9170,0.8480
6,True,38,0.9252,0.8440
6,True,40,0.9490,0.8620
6,True,42,0.9612,0.8900
6,True,44,0.9646,0.8940
6,True,46,0.9630,0.8890
6,True,48,0.9668,0.8840
6,True,50,0.9702,0.8890
6,True,52,0.9696,0.8930
6,True,54,0.9750,0.8860
6,True,56,0.9738,0.8870
6,True,58,0.9738,0.8810
6,True,59,0.9764,0.8880
7,False,0,0.2040,0.2190
7,False,2,0.4854,0.4990
7,False,4,0.5332,0.5260
7,False,6,0.5664,0.5900
7,False,8,0.6114,0.6320
7,False,10,0.5694,0.6060
7,False,12,0.6732,0.6800
7,False,14,0.7134,0.7270
7,False,16,0.6298,0.6500
7,False,18,0.7360,0.7010
7,False,20,0.7984,0.7790
7,False,22,0.7960,0.7690
7,False,24,0.8116,0.7740
7,False,26,0.8442,0.8090
7,False,28,0.8050,0.7820
7,False,30,0.7884,0.7270
7,False,32,0.8810,0.8090
7,False,34,0.8858,0.8270
7,False,36,0.9250,0.8400
7,False,38,0.9396,0.8420
7,False,40,0.9234,0.8270
7,False,42,0.9326,0.8310
7,False,44,0.9310,0.8290
7,False,46,0.9296,0.8450
7,False,48,0.9380,0.8160
7,False,49,0.9420,0.8370
7,True,0,0.6256,0.6020
7,True,2,0.7568,0.7190
7,True,4,0.8428,0.8080
7,True,6,0.8468,0.8190
7,True,8,0.8358,0.8100
7,True,10,0.8750,0.8330
7,True,12,0.8712,0.8250
7,True,14,0.8758,0.8300
7,True,16,0.8594,0.8230
7,True,18,0.9000,0.8570
7,True,20,0.8660,0.8150
7,True,22,0.8274,0.8160
7,True,24,0.8890,0.8310
7,True,26,0.9006,0.8510
7,True,28,0.8960,0.8420
7,True,30,0.9174,0.8540
7,True,32,0.9080,0.8570
7,True,34,0.9082,0.8490
7,True,36,0.8978,0.8330
7,True,38,0.9256,0.8450
7,True,40,0.9248,0.8520
7,True,42,0.9552,0.8720
7,True,44,0.9586,0.8910
7,True,46,0.9602,0.8810
7,True,48,0.9598,0.8850
7,True,50,0.9588,0.8810
7,True,52,0.9662,0.8890
7,True,54,0.9614,0.8810
7,True,56,0.9688,0.8810
7,True,58,0.9700,0.8870
7,True,59,0.9682,0.8840
8,False,0,0.1028,0.1020
8,False,2,0.4164,0.4410
8,False,4,0.4964,0.5220
8,False,6,0.5328,0.5370
8,False,8,0.5104,0.5290
8,False,10,0.6718,0.6570
8,False,12,0.6876,0.6690
8,False,14,0.5464,0.5390
8,False,16,0.7624,0.7320
8,False,18,0.7764,0.7140
8,False,20,0.7286,0.6810
8,False,22,0.7042,0.6680
8,False,24,0.7796,0.7620
8,False,26,0.8298,0.7570
8,False,28,0.8306,0.7550
8,False,30,0.8640,0.7800
8,False,32,0.8572,0.7770
8,False,34,0.8978,0.8250
8,False,36,0.9420,0.8300
8,False,38,0.9436,0.8440
8,False,40,0.9348,0.8240
8,False,42,0.9680,0.8570
8,False,44,0.9342,0.8210
8,False,46,0.9580,0.8370
8,False,48,0.9556,0.8430
8,False,49,0.9622,0.8410
8,True,0,0.3622,0.3580
8,True,2,0.7262,0.7320
8,True,4,0.7968,0.7640
8,True,6,0.7754,0.7460
8,True,8,0.8338,0.8190
8,True,10,0.8734,0.8340
8,True,12,0.8612,0.8260
8,True,14,0.8594,0.8280
8,True,16,0.8716,0.8260
8,True,18,0.8908,0.8380
8,True,20,0.9062,0.8380
8,True,22,0.8666,0.8050
8,True,24,0.8678,0.7940
8,True,26,0.8758,0.8090
8,True,28,0.9012,0.8340
8,True,30,0.9016,0.8220
8,True,32,0.9116,0.8170
8,True,34,0.9286,0.8540
8,True,36,0.9138,0.8190
8,True,38,0.8838,0.8030
8,True,40,0.9362,0.8620
8,True,42,0.9552,0.8600
8,True,44,0.9612,0.8630
8,True,46,0.9634,0.8670
8,True,48,0.9626,0.8690
8,True,50,0.9652,0.8680
8,True,52,0.9656,0.8630
8,True,54,0.9632,0.8620
8,True,56,0.9716,0.8700
8,True,58,0.9692,0.8650
8,True,59,0.9678,0.8670
9,False,0,0.2316,0.2370
9,False,2,0.5230,0.5310
9,False,4,0.5202,0.5440
9,False,6,0.6548,0.6530
9,False,8,0.6828,0.6790
9,False,10,0.6400,0.6340
9,False,12,0.7200,0.7260
9,False,14,0.7160,0.6880
9,False,16,0.7262,0.7130
9,False,18,0.7248,0.7130
9,False,20,0.7084,0.6700
9,False,22,0.8340,0.7990
9,False,24,0.7712,0.7450
9,False,26,0.8096,0.7600
9,False,28,0.8434,0.7820
9,False,30,0.8496,0.7910
9,False,32,0.8210,0.7600
9,False,34,0.8008,0.7430
9,False,36,0.8796,0.7780
9,False,38,0.9170,0.8190
9,False,40,0.9332,0.8260
9,False,42,0.9362,0.8300
9,False,44,0.8916,0.7880
9,False,46,0.9268,0.8230
9,False,48,0.9290,0.8270
9,False,49,0.9248,0.8160
9,True,0,0.6064,0.6060
9,True,2,0.7946,0.7860
9,True,4,0.8094,0.8070
9,True,6,0.8330,0.8210
9,True,8,0.8504,0.8330
9,True,10,0.8618,0.8310
9,True,12,0.8720,0.8190
9,True,14,0.8872,0.8470
9,True,16,0.8916,0.8540
9,True,18,0.8918,0.8390
9,True,20,0.8918,0.8320
9,True,22,0.9086,0.8620
9,True,24,0.8928,0.8470
9,True,26,0.9226,0.8680
9,True,28,0.9044,0.8360
9,True,30,0.9224,0.8570
9,True,32,0.9226,0.8700
9,True,34,0.9014,0.8430
9,True,36,0.9074,0.8320
9,True,38,0.9154,0.8450
9,True,40,0.9376,0.8730
9,True,42,0.9566,0.8830
9,True,44,0.9568,0.8850
9,True,46,0.9612,0.8800
9,True,48,0.9596,0.8810
9,True,50,0.9628,0.8770
9,True,52,0.9642,0.8840
9,True,54,0.9688,0.8790
9,True,56,0.9662,0.8810
9,True,58,0.9682,0.8860
9,True,59,0.9694,0.8800
