experience_idx,distillation,epoch,ce,distill
0,False,0,1.9176,0.0000
0,False,2,1.3117,0.0000
0,False,4,1.2829,0.0000
0,False,6,1.1936,0.0000
0,False,8,1.0464,0.0000
0,False,10,1.0479,0.0000
0,False,12,0.7454,0.0000
0,False,14,0.9793,0.0000
0,False,16,0.7223,0.0000
0,False,18,0.7387,0.0000
0,False,20,0.8145,0.0000
0,False,22,0.6945,0.0000
0,False,24,0.6668,0.0000
0,False,26,0.6579,0.0000
0,False,28,0.6005,0.0000
0,False,30,0.3992,0.0000
0,False,32,0.4338,0.0000
0,False,34,0.4261,0.0000
0,False,36,0.5619,0.0000
0,False,38,0.3744,0.0000
0,False,40,0.3422,0.0000
0,False,42,0.3284,0.0000
0,False,44,0.2412,0.0000
0,False,46,0.2967,0.0000
0,False,48,0.3186,0.0000
0,False,49,0.3203,0.0000
0,True,0,2.1221,18.6308
0,True,2,1.8969,14.1746
0,True,4,1.6706,12.7323
0,True,6,1.6259,10.5483
0,True,8,1.3376,8.0640
0,True,10,0.9761,6.7381
0,True,12,1.1500,6.9961
0,True,14,1.0412,5.7004
0,True,16,1.1419,6.4089
0,True,18,1.0566,5.7122
0,True,20,1.1471,5.7921
0,True,22,0.7295,4.0272
0,True,24,0.9749,4.8108
0,True,26,0.8055,3.7171
0,True,28,0.8316,3.9727
0,True,30,0.7226,3.4287
0,True,32,0.7760,3.3798
0,True,34,0.8085,3.8801
0,True,36,0.7592,3.5769
0,True,38,0.7999,3.8749
0,True,40,0.7446,0.0000
0,True,42,0.8108,0.0000
0,True,44,0.9223,0.0000
0,True,46,0.8752,0.0000
0,True,48,0.7754,0.0000
0,True,50,0.7553,0.0000
0,True,52,0.9753,0.0000
0,True,54,0.7172,0.0000
0,True,56,0.8771,0.0000
0,True,58,0.7399,0.0000
0,True,59,0.7719,0.0000
1,False,0,2.0914,0.0000
1,False,2,1.7985,0.0000
1,False,4,1.3387,0.0000
1,False,6,1.3546,0.0000
1,False,8,1.1866,0.0000
1,False,10,0.8745,0.0000
1,False,12,0.9178,0.0000
1,False,14,0.8407,0.0000
1,False,16,0.7930,0.0000
1,False,18,0.9029,0.0000
1,False,20,0.7679,0.0000
1,False,22,0.6068,0.0000
1,False,24,0.4935,0.0000
1,False,26,0.5549,0.0000
1,False,28,0.4810,0.0000
1,False,30,0.6471,0.0000
1,False,32,0.6437,0.0000
1,False,34,0.3361,0.0000
1,False,36,0.3958,0.0000
1,False,38,0.2856,0.0000
1,False,40,0.2185,0.0000
1,False,42,0.2720,0.0000
1,False,44,0.2584,0.0000
1,False,46,0.1542,0.0000
1,False,48,0.1754,0.0000
1,False,49,0.1828,0.0000
1,True,0,1.7715,12.4549
1,True,2,1.2873,8.6656
1,True,4,1.0688,6.4891
1,True,6,0.8332,4.6179
1,True,8,0.8854,5.2291
1,True,10,0.9279,5.1132
1,True,12,0.9461,4.8128
1,True,14,0.5784,3.4212
1,True,16,0.7931,3.9520
1,True,18,0.5149,2.9264
1,True,20,0.6461,3.1475
1,True,22,0.6307,3.8847
1,True,24,0.5020,2.5838
1,True,26,0.6726,3.2946
1,True,28,0.4304,2.6554
1,True,30,0.5297,2.7216
1,True,32,0.5358,2.8338
1,True,34,0.5399,2.1973
1,True,36,0.5529,2.7588
1,True,38,0.4465,2.1283
1,True,40,0.4860,0.0000
1,True,42,0.7143,0.0000
1,True,44,0.5672,0.0000
1,True,46,0.5251,0.0000
1,True,48,0.6082,0.0000
1,True,50,0.4364,0.0000
1,True,52,0.5004,0.0000
1,True,54,0.4411,0.0000
1,True,56,0.4013,0.0000
1,True,58,0.4864,0.0000
1,True,59,0.4869,0.0000
2,False,0,1.6563,0.0000
2,False,2,1.1015,0.0000
2,False,4,1.1563,0.0000
2,False,6,0.6920,0.0000
2,False,8,0.6434,0.0000
2,False,10,0.6754,0.0000
2,False,12,0.5365,0.0000
2,False,14,0.5591,0.0000
2,False,16,0.4265,0.0000
2,False,18,0.4766,0.0000
2,False,20,0.3614,0.0000
2,False,22,0.4141,0.0000
2,False,24,0.2580,0.0000
2,False,26,0.3240,0.0000
2,False,28,0.3310,0.0000
2,False,30,0.0956,0.0000
2,False,32,0.2099,0.0000
2,False,34,0.2514,0.0000
2,False,36,0.0673,0.0000
2,False,38,0.0310,0.0000
2,False,40,0.0577,0.0000
2,False,42,0.0493,0.0000
2,False,44,0.1418,0.0000
2,False,46,0.0625,0.0000
2,False,48,0.0356,0.0000
2,False,49,0.1190,0.0000
2,True,0,1.1989,10.7803
2,True,2,0.7236,5.2203
2,True,4,0.4684,4.1213
2,True,6,0.6719,4.9412
2,True,8,0.3820,3.2536
2,True,10,0.3154,2.6920
2,True,12,0.2866,2.3817
2,True,14,0.5632,3.0379
2,True,16,0.2977,2.6325
2,True,18,0.2885,2.3077
2,True,20,0.1374,1.4090
2,True,22,0.1788,1.6475
2,True,24,0.1686,1.5684
2,True,26,0.1603,1.9648
2,True,28,0.2471,1.4704
2,True,30,0.1622,1.6435
2,True,32,0.3353,2.1495
2,True,34,0.1814,1.7406
2,True,36,0.1935,1.7845
2,True,38,0.1876,1.7773
2,True,40,0.1450,0.0000
2,True,42,0.2473,0.0000
2,True,44,0.2057,0.0000
2,True,46,0.1518,0.0000
2,True,48,0.1845,0.0000
2,True,50,0.0620,0.0000
2,True,52,0.0626,0.0000
2,True,54,0.1690,0.0000
2,True,56,0.2190,0.0000
2,True,58,0.1032,0.0000
