experience_idx,distillation,epoch,ce,distill
3,False,34,0.3247,0.0000
3,False,36,0.1684,0.0000
3,False,38,0.1709,0.0000
3,False,40,0.1129,0.0000
3,False,42,0.1847,0.0000
3,False,44,0.1434,0.0000
3,False,46,0.0833,0.0000
3,False,48,0.1148,0.0000
3,False,49,0.1135,0.0000
3,True,0,1.1272,9.6780
3,True,2,0.9365,7.7454
3,True,4,0.5788,3.8811
3,True,6,0.7893,5.0642
3,True,8,0.5761,3.7372
3,True,10,0.5410,3.8381
3,True,12,0.4966,2.7477
3,True,14,0.4643,3.0036
3,True,16,0.6184,3.5123
3,True,18,0.4701,3.3357
3,True,20,0.3400,2.5518
3,True,22,0.5727,3.2744
3,True,24,0.2629,1.9273
3,True,26,0.1969,1.7905
3,True,28,0.3672,3.0782
3,True,30,0.3367,2.9164
3,True,32,0.2382,1.5722
3,True,34,0.2629,1.9344
3,True,36,0.2753,1.8523
3,True,38,0.2332,1.6392
3,True,40,0.2664,0.0000
3,True,42,0.3863,0.0000
3,True,44,0.1559,0.0000
3,True,46,0.4642,0.0000
3,True,48,0.2674,0.0000
3,True,50,0.2808,0.0000
3,True,52,0.3185,0.0000
3,True,54,0.3151,0.0000
3,True,56,0.3349,0.0000
3,True,58,0.3524,0.0000
3,True,59,0.2061,0.0000
4,False,0,1.7969,0.0000
4,False,2,1.3570,0.0000
4,False,4,1.2489,0.0000
4,False,6,1.1149,0.0000
4,False,8,0.9165,0.0000
4,False,10,0.9357,0.0000
4,False,12,0.7535,0.0000
4,False,14,0.7444,0.0000
4,False,16,0.7516,0.0000
4,False,18,0.9565,0.0000
4,False,20,0.5864,0.0000
4,False,22,0.5658,0.0000
4,False,24,0.3959,0.0000
4,False,26,0.4124,0.0000
4,False,28,0.4470,0.0000
4,False,30,0.3876,0.0000
4,False,32,0.3206,0.0000
4,False,34,0.2903,0.0000
4,False,36,0.2367,0.0000
4,False,38,0.3014,0.0000
4,False,40,0.1923,0.0000
4,False,42,0.1365,0.0000
4,False,44,0.1260,0.0000
4,False,46,0.1430,0.0000
4,False,48,0.1309,0.0000
4,False,49,0.1231,0.0000
4,True,0,1.2847,9.9654
4,True,2,0.8507,6.7221
4,True,4,0.6472,4.9754
4,True,6,0.6142,3.9375
4,True,8,0.5534,3.9419
4,True,10,0.6992,4.9084
4,True,12,0.5681,3.0149
4,True,14,0.6247,3.3681
4,True,16,0.4562,3.4279
4,True,18,0.3096,2.7192
4,True,20,0.5281,2.2953
4,True,22,0.3601,2.2479
4,True,24,0.3252,2.4169
4,True,26,0.2984,2.2790
4,True,28,0.2649,2.6300
4,True,30,0.2698,2.0488
4,True,32,0.2559,2.0119
4,True,34,0.3845,2.6441
4,True,36,0.3999,2.5076
4,True,38,0.4236,2.5990
4,True,40,0.3643,0.0000
4,True,42,0.4988,0.0000
4,True,44,0.5060,0.0000
4,True,46,0.5438,0.0000
4,True,48,0.3167,0.0000
4,True,50,0.2554,0.0000
4,True,52,0.3936,0.0000
4,True,54,0.2171,0.0000
4,True,56,0.2612,0.0000
4,True,58,0.3263,0.0000
4,True,59,0.2862,0.0000
5,False,0,1.6108,0.0000
5,False,2,1.2243,0.0000
5,False,4,1.0750,0.0000
5,False,6,1.1073,0.0000
5,False,8,1.1238,0.0000
5,False,10,1.1113,0.0000
5,False,12,0.8140,0.0000
5,False,14,0.7769,0.0000
5,False,16,0.6736,0.0000
5,False,18,0.7482,0.0000
5,False,20,0.5329,0.0000
5,False,22,0.6640,0.0000
5,False,24,0.6010,0.0000
5,False,26,0.6342,0.0000
5,False,28,0.5680,0.0000
5,False,30,0.4445,0.0000
5,False,32,0.4348,0.0000
5,False,34,0.3977,0.0000
5,False,36,0.3168,0.0000
5,False,38,0.2040,0.0000
5,False,40,0.2597,0.0000
5,False,42,0.2631,0.0000
5,False,44,0.1869,0.0000
5,False,46,0.1910,0.0000
5,False,48,0.2873,0.0000
5,False,49,0.1226,0.0000
5,True,0,1.0471,6.2604
5,True,2,0.6421,3.3595
5,True,4,0.6389,3.8877
5,True,6,0.4661,2.8452
5,True,8,0.3191,2.1678
5,True,10,0.4234,2.1150
5,True,12,0.5035,1.8625
5,True,14,0.4786,2.3352
5,True,16,0.3716,1.8251
5,True,18,0.3479,1.8828
5,True,20,0.4872,1.6847
5,True,22,0.3911,1.8510
5,True,24,0.2322,1.3752
5,True,26,0.3194,1.8279
5,True,28,0.3168,1.4737
5,True,30,0.2577,1.5914
5,True,32,0.2556,1.3672
5,True,34,0.1589,1.1374
5,True,36,0.2875,1.4884
5,True,38,0.3518,1.2452
5,True,40,0.3427,0.0000
5,True,42,0.4105,0.0000
5,True,44,0.2499,0.0000
5,True,46,0.3563,0.0000
5,True,48,0.3350,0.0000
5,True,50,0.3223,0.0000
5,True,52,0.3838,0.0000
5,True,54,0.3116,0.0000
5,True,56,0.2668,0.0000
5,True,58,0.1974,0.0000
5,True,59,0.2784,0.0000
6,False,0,1.6406,0.0000
6,False,2,1.6811,0.0000
6,False,4,1.4810,0.0000
6,False,6,1.2898,0.0000
6,False,8,1.3174,0.0000
6,False,10,1.0302,0.0000
6,False,12,1.0876,0.0000
6,False,14,1.0206,0.0000
6,False,16,0.9809,0.0000
6,False,18,0.7520,0.0000
6,False,20,0.8477,0.0000
6,False,22,0.7819,0.0000
6,False,24,0.6028,0.0000
6,False,26,0.7534,0.0000
6,False,28,0.5462,0.0000
6,False,30,0.5076,0.0000
6,False,32,0.4345,0.0000
6,False,34,0.5764,0.0000
6,False,36,0.3112,0.0000
6,False,38,0.3731,0.0000
6,False,40,0.2451,0.0000
6,False,42,0.2606,0.0000
6,False,44,0.3795,0.0000
6,False,46,0.2092,0.0000
6,False,48,0.3192,0.0000
6,False,49,0.2195,0.0000
6,True,0,1.2708,8.2557
6,True,2,0.7565,4.6538
6,True,4,0.8368,4.2377
6,True,6,0.5628,3.2555
6,True,8,0.4896,3.1852
6,True,10,0.5093,2.4860
6,True,12,0.4208,2.1425
6,True,14,0.4953,2.0872
6,True,16,0.4313,2.2775
6,True,18,0.3060,1.9158
6,True,20,0.3961,1.8786
6,True,22,0.5393,2.6085
6,True,24,0.3045,1.6523
6,True,26,0.3647,1.6035
6,True,28,0.3842,1.9821
6,True,30,0.2697,1.7399
6,True,32,0.3251,1.6938
6,True,34,0.2695,1.5477
6,True,36,0.4371,2.0080
6,True,38,0.2710,1.6031
6,True,40,0.5350,0.0000
6,True,42,0.4007,0.0000
6,True,44,0.3669,0.0000
6,True,46,0.4138,0.0000
6,True,48,0.3897,0.0000
6,True,50,0.5360,0.0000
6,True,52,0.3198,0.0000
6,True,54,0.4459,0.0000
6,True,56,0.2356,0.0000
6,True,58,0.3020,0.0000
6,True,59,0.3983,0.0000
7,False,0,2.0552,0.0000
7,False,2,1.6862,0.0000
7,False,4,1.5138,0.0000
7,False,6,1.3906,0.0000
7,False,8,0.9989,0.0000
7,False,10,0.9128,0.0000
7,False,12,0.9983,0.0000
7,False,14,0.8917,0.0000
7,False,16,0.6669,0.0000
7,False,18,0.6412,0.0000
7,False,20,0.5608,0.0000
7,False,22,0.6472,0.0000
7,False,24,0.5853,0.0000
7,False,26,0.5893,0.0000
7,False,28,0.4559,0.0000
7,False,30,0.5823,0.0000
7,False,32,0.4543,0.0000
7,False,34,0.4550,0.0000
7,False,36,0.5088,0.0000
7,False,38,0.1903,0.0000
7,False,40,0.3252,0.0000
7,False,42,0.2157,0.0000
7,False,44,0.2732,0.0000
7,False,46,0.2242,0.0000
7,False,48,0.2164,0.0000
7,False,49,0.3140,0.0000
7,True,0,1.3795,9.9967
7,True,2,1.2763,7.0890
7,True,4,0.6360,5.1025
7,True,6,0.5638,3.4223
7,True,8,0.6384,3.4859
7,True,10,0.5068,2.7238
7,True,12,0.4861,2.5886
7,True,14,0.4145,2.3054
7,True,16,0.4111,1.9728
7,True,18,0.3197,1.8050
7,True,20,0.5765,2.7058
7,True,22,0.3944,2.2280
7,True,24,0.3766,1.8635
7,True,26,0.4402,2.2873
7,True,28,0.2939,1.8325
7,True,30,0.2585,1.6319
7,True,32,0.2626,1.3169
7,True,34,0.3409,1.7234
7,True,36,0.4146,1.8583
7,True,38,0.2513,1.9123
7,True,40,0.2919,0.0000
7,True,42,0.3221,0.0000
7,True,44,0.4437,0.0000
7,True,46,0.3223,0.0000
7,True,48,0.3762,0.0000
7,True,50,0.4658,0.0000
7,True,52,0.4370,0.0000
7,True,54,0.2072,0.0000
7,True,56,0.4241,0.0000
7,True,58,0.3323,0.0000
7,True,59,0.4542,0.0000
8,False,0,1.6289,0.0000
8,False,2,1.5954,0.0000
8,False,4,1.3451,0.0000
8,False,6,1.2153,0.0000
8,False,8,0.9261,0.0000
8,False,10,0.8325,0.0000
8,False,12,0.8314,0.0000
8,False,14,0.7504,0.0000
8,False,16,0.7283,0.0000
8,False,18,0.5665,0.0000
8,False,20,0.5029,0.0000
8,False,22,0.5644,0.0000
8,False,24,0.4569,0.0000
8,False,26,0.4953,0.0000
8,False,28,0.4055,0.0000
8,False,30,0.2992,0.0000
8,False,32,0.2582,0.0000
8,False,34,0.2779,0.0000
8,False,36,0.2159,0.0000
8,False,38,0.1138,0.0000
8,False,40,0.1354,0.0000
8,False,42,0.1250,0.0000
8,False,44,0.1116,0.0000
8,False,46,0.1216,0.0000
8,False,48,0.0670,0.0000
8,False,49,0.1380,0.0000
8,True,0,1.3395,10.0833
8,True,2,0.9082,6.7859
8,True,4,0.4634,3.9377
8,True,6,0.4336,3.4804
8,True,8,0.4526,3.4820
8,True,10,0.5553,3.9643
8,True,12,0.3360,2.6539
8,True,14,0.5419,3.1625
8,True,16,0.4599,3.0089
8,True,18,0.3231,2.4616
8,True,20,0.4326,2.5846
8,True,22,0.4156,3.3566
8,True,24,0.2736,1.9327
8,True,26,0.3273,2.3097
8,True,28,0.2201,1.7597
8,True,30,0.3925,2.1825
8,True,32,0.2375,1.8352
8,True,34,0.2793,2.1386
8,True,36,0.2632,1.9668
8,True,38,0.1957,1.8098
8,True,40,0.2503,0.0000
8,True,42,0.3055,0.0000
8,True,44,0.2706,0.0000
8,True,46,0.3314,0.0000
8,True,48,0.3017,0.0000
8,True,50,0.2334,0.0000
8,True,52,0.2637,0.0000
8,True,54,0.2414,0.0000
8,True,56,0.1497,0.0000
8,True,58,0.2957,0.0000
8,True,59,0.3728,0.0000
9,False,0,1.7275,0.0000
9,False,2,1.5344,0.0000
9,False,4,1.4011,0.0000
9,False,6,1.4644,0.0000
9,False,8,1.0186,0.0000
9,False,10,0.9906,0.0000
9,False,12,0.8538,0.0000
9,False,14,0.9034,0.0000
9,False,16,0.7935,0.0000
9,False,18,0.7650,0.0000
9,False,20,0.8432,0.0000
9,False,22,0.7547,0.0000
9,False,24,0.5638,0.0000
9,False,26,0.5843,0.0000
9,False,28,0.7085,0.0000
9,False,30,0.4447,0.0000
9,False,32,0.4406,0.0000
9,False,34,0.3449,0.0000
9,False,36,0.3303,0.0000
9,False,38,0.3300,0.0000
9,False,40,0.3282,0.0000
9,False,42,0.3847,0.0000
9,False,44,0.3215,0.0000
9,False,46,0.1857,0.0000
9,False,48,0.1901,0.0000
9,False,49,0.2639,0.0000
9,True,0,0.9994,6.9436
9,True,2,0.9828,4.8252
9,True,4,0.5901,3.8517
9,True,6,0.5989,3.3025
9,True,8,0.4183,2.5183
9,True,10,0.5492,2.6815
9,True,12,0.5497,2.8814
9,True,14,0.4243,2.4279
9,True,16,0.3732,1.6662
9,True,18,0.2916,1.7587
9,True,20,0.2695,1.8192
9,True,22,0.4346,2.0214
9,True,24,0.3386,1.5227
9,True,26,0.3430,1.8610
9,True,28,0.3263,1.6630
9,True,30,0.2289,1.4585
9,True,32,0.2725,1.6592
9,True,34,0.3355,1.6862
9,True,36,0.2826,1.2297
9,True,38,0.4656,2.3242
9,True,40,0.4125,0.0000
9,True,42,0.3868,0.0000
9,True,44,0.3987,0.0000
9,True,46,0.4472,0.0000
9,True,48,0.3986,0.0000
9,True,50,0.3900,0.0000
9,True,52,0.4996,0.0000
9,True,54,0.3135,0.0000
9,True,56,0.3334,0.0000
9,True,58,0.2562,0.0000
9,True,59,0.2683,0.0000
