experience_idx,distillation,epoch,acc_train,acc_test
1,False,18,0.8028,0.7780
1,False,20,0.7164,0.6670
1,False,22,0.8246,0.7730
1,False,24,0.7790,0.6990
1,False,26,0.8108,0.7680
1,False,28,0.7914,0.7280
1,False,30,0.8504,0.7840
1,False,32,0.8898,0.8000
1,False,34,0.8598,0.7860
1,False,36,0.9358,0.8380
1,False,38,0.9398,0.8250
1,False,40,0.9456,0.8430
1,False,42,0.9392,0.8350
1,False,44,0.9316,0.8290
1,False,46,0.9538,0.8230
1,False,48,0.9444,0.8320
1,False,49,0.9458,0.8180
1,True,0,0.3734,0.3570
1,True,2,0.6588,0.6510
1,True,4,0.6940,0.7020
1,True,6,0.7106,0.6930
1,True,8,0.6928,0.6720
1,True,10,0.7794,0.7610
1,True,12,0.8176,0.7980
1,True,14,0.7966,0.7710
1,True,16,0.7730,0.7430
1,True,18,0.8196,0.7790
1,True,20,0.8324,0.8010
1,True,22,0.7682,0.7420
1,True,24,0.8598,0.8170
1,True,26,0.8504,0.8150
1,True,28,0.8478,0.8020
1,True,30,0.8042,0.7740
1,True,32,0.8726,0.8310
1,True,34,0.8452,0.7940
1,True,36,0.8478,0.7810
1,True,38,0.8838,0.8150
1,True,40,0.8848,0.8360
1,True,42,0.9178,0.8450
1,True,44,0.9250,0.8540
1,True,46,0.9372,0.8530
1,True,48,0.9378,0.8550
1,True,50,0.9402,0.8650
1,True,52,0.9410,0.8520
1,True,54,0.9446,0.8520
1,True,56,0.9476,0.8610
1,True,58,0.9478,0.8600
1,True,59,0.9470,0.8490
2,False,0,0.1652,0.1800
2,False,2,0.4932,0.5270
2,False,4,0.5256,0.5360
2,False,6,0.6022,0.5820
2,False,8,0.6230,0.6390
2,False,10,0.6054,0.5990
2,False,12,0.6708,0.6830
2,False,14,0.6728,0.6430
2,False,16,0.7054,0.6750
2,False,18,0.7456,0.7040
2,False,20,0.6810,0.6250
2,False,22,0.7136,0.6770
2,False,24,0.7812,0.7350
2,False,26,0.8198,0.7480
2,False,28,0.7814,0.7350
2,False,30,0.7924,0.7080
2,False,32,0.7976,0.7470
2,False,34,0.7968,0.7000
2,False,36,0.8934,0.7850
2,False,38,0.8656,0.7570
2,False,40,0.8900,0.7730
2,False,42,0.8872,0.7710
2,False,44,0.9034,0.7810
2,False,46,0.8880,0.7570
2,False,48,0.8536,0.7310
2,False,49,0.8992,0.7850
2,True,0,0.5360,0.5220
2,True,2,0.6992,0.6950
2,True,4,0.7526,0.7510
2,True,6,0.7240,0.7220
2,True,8,0.7162,0.6880
2,True,10,0.7634,0.7320
2,True,12,0.8032,0.7630
2,True,14,0.7852,0.7470
2,True,16,0.8160,0.7820
2,True,18,0.8136,0.7730
2,True,20,0.7738,0.7470
2,True,22,0.8112,0.7540
2,True,24,0.7360,0.6990
2,True,26,0.8414,0.7860
2,True,28,0.8396,0.7820
2,True,30,0.8274,0.7780
2,True,32,0.8306,0.7660
2,True,34,0.8236,0.7590
2,True,36,0.8372,0.7790
2,True,38,0.8240,0.7530
2,True,40,0.8520,0.7930
2,True,42,0.9038,0.8120
2,True,44,0.9108,0.8240
2,True,46,0.9184,0.8190
2,True,48,0.9174,0.8240
2,True,50,0.9170,0.8170
2,True,52,0.9218,0.8150
2,True,54,0.9210,0.8090
2,True,56,0.9352,0.8090
2,True,58,0.9312,0.8220
2,True,59,0.9300,0.8080
3,False,0,0.2088,0.2190
3,False,2,0.4292,0.4660
3,False,4,0.4806,0.4980
3,False,6,0.5574,0.5490
3,False,8,0.5284,0.5070
3,False,10,0.5576,0.5190
3,False,12,0.7280,0.7080
3,False,14,0.6884,0.6820
3,False,16,0.7468,0.7180
3,False,18,0.8192,0.7620
3,False,20,0.7712,0.7150
3,False,22,0.8044,0.7470
3,False,24,0.8144,0.7510
3,False,26,0.7572,0.6970
3,False,28,0.8100,0.7440
3,False,30,0.8540,0.7780
3,False,32,0.8740,0.7780
3,False,34,0.8588,0.7710
3,False,36,0.9464,0.8490
3,False,38,0.9538,0.8430
3,False,40,0.9418,0.8360
3,False,42,0.9238,0.8250
3,False,44,0.9426,0.8380
3,False,46,0.9502,0.8440
3,False,48,0.9556,0.8260
3,False,49,0.9412,0.8170
3,True,0,0.4362,0.4150
3,True,2,0.5784,0.5520
3,True,4,0.7802,0.7540
3,True,6,0.7812,0.7530
3,True,8,0.7684,0.7210
3,True,10,0.7586,0.7180
3,True,12,0.7356,0.6990
3,True,14,0.8550,0.7940
3,True,16,0.8520,0.7880
3,True,18,0.8378,0.7720
3,True,20,0.8578,0.7960
3,True,22,0.7944,0.7210
3,True,24,0.8556,0.7730
3,True,26,0.8590,0.7790
3,True,28,0.8216,0.7620
3,True,30,0.9026,0.8310
3,True,32,0.9026,0.8210
3,True,34,0.9104,0.8320
3,True,36,0.8860,0.8110
3,True,38,0.7650,0.6920
3,True,40,0.9090,0.8320
3,True,42,0.9380,0.8430
3,True,44,0.9420,0.8500
3,True,46,0.9512,0.8480
3,True,48,0.9526,0.8470
3,True,50,0.9536,0.8470
3,True,52,0.9552,0.8400
3,True,54,0.9602,0.8460
3,True,56,0.9636,0.8470
3,True,58,0.9608,0.8490
3,True,59,0.9602,0.8420
4,False,0,0.1050,0.1030
4,False,2,0.3684,0.4100
4,False,4,0.4840,0.4950
4,False,6,0.5376,0.5250
4,False,8,0.5974,0.5960
4,False,10,0.6088,0.6030
4,False,12,0.5996,0.5750
4,False,14,0.6196,0.6000
4,False,16,0.6762,0.6550
4,False,18,0.4848,0.4800
4,False,20,0.6260,0.6030
4,False,22,0.6890,0.6470
4,False,24,0.7222,0.6640
4,False,26,0.7646,0.6970
4,False,28,0.8276,0.7660
4,False,30,0.6376,0.5780
4,False,32,0.7440,0.6780
4,False,34,0.8580,0.7720
4,False,36,0.9220,0.8120
4,False,38,0.9072,0.7830
4,False,40,0.9244,0.8030
4,False,42,0.9374,0.8070
4,False,44,0.9608,0.8230
4,False,46,0.9316,0.7850
4,False,48,0.9146,0.7680
4,False,49,0.9402,0.8060
4,True,0,0.3494,0.3100
4,True,2,0.6824,0.6840
4,True,4,0.7402,0.7080
4,True,6,0.7676,0.7550
4,True,8,0.7368,0.6810
4,True,10,0.7968,0.7560
4,True,12,0.8404,0.7970
4,True,14,0.8250,0.7560
4,True,16,0.8194,0.7610
4,True,18,0.8386,0.7530
4,True,20,0.8226,0.7700
4,True,22,0.8354,0.7740
4,True,24,0.8110,0.7480
4,True,26,0.8770,0.7900
4,True,28,0.8452,0.7830
4,True,30,0.8508,0.7730
4,True,32,0.7976,0.7420
4,True,34,0.8414,0.7750
4,True,36,0.8170,0.7410
4,True,38,0.8656,0.7920
4,True,40,0.8678,0.7960
4,True,42,0.9380,0.8370
4,True,44,0.9454,0.8370
4,True,46,0.9482,0.8350
4,True,48,0.9510,0.8370
4,True,50,0.9500,0.8450
4,True,52,0.9568,0.8380
4,True,54,0.9544,0.8330
4,True,56,0.9618,0.8420
4,True,58,0.9584,0.8500
4,True,59,0.9608,0.8440
5,False,0,0.2982,0.3300
5,False,2,0.4868,0.5270
5,False,4,0.5474,0.5470
5,False,6,0.5844,0.5910
5,False,8,0.6232,0.6140
5,False,10,0.6124,0.5910
5,False,12,0.6946,0.6760
5,False,14,0.6428,0.6420
5,False,16,0.6358,0.6490
5,False,18,0.7580,0.7310
5,False,20,0.7736,0.7140
5,False,22,0.7916,0.7450
5,False,24,0.6948,0.6530
5,False,26,0.8190,0.7600
5,False,28,0.7960,0.7300
5,False,30,0.8352,0.7760
5,False,32,0.8156,0.7600
5,False,34,0.8184,0.7470
5,False,36,0.9030,0.8130
5,False,38,0.9158,0.8160
5,False,40,0.8950,0.7970
5,False,42,0.8980,0.8030
5,False,44,0.9292,0.8330
5,False,46,0.9294,0.8330
5,False,48,0.9020,0.7840
5,False,49,0.9044,0.8010
5,True,0,0.6724,0.6490
5,True,2,0.7514,0.7350
5,True,4,0.7872,0.7630
5,True,6,0.8042,0.7560
5,True,8,0.8494,0.8070
5,True,10,0.8472,0.8000
5,True,12,0.8062,0.7540
5,True,14,0.7960,0.7470
5,True,16,0.8152,0.7630
5,True,18,0.8464,0.7880
5,True,20,0.8778,0.8190
5,True,22,0.8824,0.8210
5,True,24,0.8692,0.7930
5,True,26,0.8378,0.7730
5,True,28,0.9056,0.8330
5,True,30,0.8500,0.7930
5,True,32,0.8928,0.8110
5,True,34,0.8802,0.7920
5,True,36,0.8874,0.8070
5,True,38,0.8826,0.8130
5,True,40,0.9042,0.8240
5,True,42,0.9384,0.8580
5,True,44,0.9428,0.8530
5,True,46,0.9510,0.8550
5,True,48,0.9520,0.8630
5,True,50,0.9512,0.8520
5,True,52,0.9550,0.8530
5,True,54,0.9542,0.8540
5,True,56,0.9574,0.8610
5,True,58,0.9602,0.8600
5,True,59,0.9572,0.8510
6,False,0,0.1974,0.1970
6,False,2,0.4526,0.4350
6,False,4,0.4952,0.4610
6,False,6,0.5308,0.5110
6,False,8,0.5600,0.5310
6,False,10,0.5248,0.5180
6,False,12,0.5790,0.5760
6,False,14,0.6674,0.6370
6,False,16,0.6714,0.6400
6,False,18,0.5856,0.5540
6,False,20,0.7192,0.6650
6,False,22,0.7446,0.6820
6,False,24,0.7098,0.6380
6,False,26,0.7012,0.6360
6,False,28,0.6840,0.6370
6,False,30,0.7208,0.6690
6,False,32,0.7578,0.6530
6,False,34,0.7982,0.6880
6,False,36,0.8826,0.7350
6,False,38,0.9054,0.7520
6,False,40,0.8616,0.7000
6,False,42,0.8808,0.7340
6,False,44,0.8844,0.7160
6,False,46,0.8418,0.6870
6,False,48,0.8946,0.7570
6,False,49,0.8998,0.7320
6,True,0,0.4646,0.4700
6,True,2,0.6824,0.6460
6,True,4,0.7442,0.6990
6,True,6,0.7804,0.7360
6,True,8,0.7676,0.7300
6,True,10,0.7092,0.6410
6,True,12,0.7974,0.7220
6,True,14,0.8200,0.7600
6,True,16,0.8420,0.7730
6,True,18,0.8128,0.7330
6,True,20,0.8358,0.7480
6,True,22,0.8326,0.7480
6,True,24,0.8318,0.7490
6,True,26,0.8434,0.7680
6,True,28,0.8242,0.7500
6,True,30,0.8406,0.7530
6,True,32,0.8472,0.7660
6,True,34,0.8680,0.7610
6,True,36,0.8208,0.7230
6,True,38,0.8894,0.7810
6,True,40,0.8658,0.7640
6,True,42,0.9190,0.7960
6,True,44,0.9230,0.8000
6,True,46,0.9312,0.8010
6,True,48,0.9340,0.7980
6,True,50,0.9296,0.7990
6,True,52,0.9326,0.8110
6,True,54,0.9318,0.8090
6,True,56,0.9324,0.8040
6,True,58,0.9432,0.8050
6,True,59,0.9320,0.7980
7,False,0,0.1424,0.1590
7,False,2,0.3490,0.3830
7,False,4,0.4752,0.5160
7,False,6,0.4940,0.4920
7,False,8,0.5816,0.5880
7,False,10,0.5974,0.5990
7,False,12,0.6558,0.6460
7,False,14,0.6352,0.5850
7,False,16,0.6452,0.6300
7,False,18,0.6840,0.6670
7,False,20,0.7370,0.7120
7,False,22,0.7728,0.7290
7,False,24,0.7134,0.6740
7,False,26,0.7590,0.7060
7,False,28,0.7056,0.6610
7,False,30,0.7876,0.7400
7,False,32,0.8022,0.7320
7,False,34,0.7994,0.7310
7,False,36,0.8778,0.7680
7,False,38,0.9026,0.7900
7,False,40,0.8710,0.7730
7,False,42,0.9114,0.7860
7,False,44,0.8980,0.7670
7,False,46,0.9130,0.7750
7,False,48,0.8752,0.7510
7,False,49,0.9292,0.7730
7,True,0,0.4420,0.4200
7,True,2,0.7054,0.7100
7,True,4,0.7496,0.7530
7,True,6,0.7858,0.7720
7,True,8,0.7724,0.7270
7,True,10,0.8150,0.7600
7,True,12,0.8264,0.7940
7,True,14,0.7958,0.7620
7,True,16,0.8238,0.7730
7,True,18,0.8418,0.7970
7,True,20,0.8398,0.7710
7,True,22,0.8656,0.8060
7,True,24,0.8258,0.7490
7,True,26,0.8770,0.8230
7,True,28,0.8726,0.8210
7,True,30,0.8694,0.7940
7,True,32,0.8842,0.8270
7,True,34,0.8682,0.7920
7,True,36,0.8950,0.8250
7,True,38,0.8984,0.8180
7,True,40,0.8220,0.7780
7,True,42,0.9252,0.8420
7,True,44,0.9276,0.8450
7,True,46,0.9360,0.8470
7,True,48,0.9386,0.8400
7,True,50,0.9314,0.8470
7,True,52,0.9444,0.8440
7,True,54,0.9444,0.8410
7,True,56,0.9466,0.8410
7,True,58,0.9410,0.8380
7,True,59,0.9506,0.8530
8,False,0,0.2062,0.2120
8,False,2,0.4960,0.5300
8,False,4,0.5016,0.5560
8,False,6,0.5682,0.5620
8,False,8,0.5698,0.5940
8,False,10,0.6924,0.6810
8,False,12,0.6532,0.6480
8,False,14,0.7230,0.7030
8,False,16,0.6994,0.6900
8,False,18,0.7886,0.7500
8,False,20,0.7368,0.6810
8,False,22,0.7712,0.6950
8,False,24,0.8478,0.7800
8,False,26,0.7824,0.7110
8,False,28,0.8346,0.7690
8,False,30,0.8622,0.7880
8,False,32,0.8634,0.7590
8,False,34,0.8158,0.7190
8,False,36,0.9316,0.8150
8,False,38,0.9474,0.8180
8,False,40,0.9288,0.8020
8,False,42,0.9558,0.8310
8,False,44,0.9452,0.8130
8,False,46,0.9632,0.8290
8,False,48,0.9716,0.8280
8,False,49,0.9568,0.8210
8,True,0,0.6354,0.6220
8,True,2,0.7266,0.7070
8,True,4,0.7606,0.7280
8,True,6,0.7914,0.8000
8,True,8,0.7986,0.7880
8,True,10,0.8494,0.8130
8,True,12,0.8358,0.7840
8,True,14,0.8108,0.7740
8,True,16,0.8656,0.8220
8,True,18,0.8596,0.8150
8,True,20,0.7964,0.7410
8,True,22,0.8400,0.7930
8,True,24,0.8810,0.8140
8,True,26,0.8726,0.8120
8,True,28,0.8812,0.8230
8,True,30,0.8566,0.8020
8,True,32,0.8786,0.8100
8,True,34,0.8886,0.8170
8,True,36,0.8932,0.8230
8,True,38,0.9004,0.8190
8,True,40,0.9136,0.8360
8,True,42,0.9494,0.8500
8,True,44,0.9502,0.8520
8,True,46,0.9520,0.8540
8,True,48,0.9566,0.8570
8,True,50,0.9576,0.8410
8,True,52,0.9578,0.8550
8,True,54,0.9602,0.8540
8,True,56,0.9672,0.8530
8,True,58,0.9614,0.8550
8,True,59,0.9652,0.8500
9,False,0,0.2454,0.2490
9,False,2,0.4476,0.4210
9,False,4,0.4736,0.4870
9,False,6,0.5550,0.5820
9,False,8,0.6194,0.5960
9,False,10,0.6530,0.6570
9,False,12,0.5834,0.5930
9,False,14,0.6350,0.6230
9,False,16,0.6690,0.6510
9,False,18,0.6944,0.6570
9,False,20,0.6594,0.6600
9,False,22,0.7450,0.7100
9,False,24,0.7096,0.7050
9,False,26,0.7610,0.7120
9,False,28,0.7816,0.7400
9,False,30,0.7414,0.6860
9,False,32,0.7704,0.7040
9,False,34,0.7848,0.7240
9,False,36,0.8952,0.7990
9,False,38,0.9008,0.8010
9,False,40,0.9010,0.7770
9,False,42,0.8920,0.7910
9,False,44,0.8766,0.7600
9,False,46,0.8954,0.7740
9,False,48,0.8928,0.7580
9,False,49,0.8860,0.7750
9,True,0,0.6024,0.5560
9,True,2,0.7700,0.7650
9,True,4,0.8020,0.7710
9,True,6,0.7726,0.7520
9,True,8,0.8160,0.7960
9,True,10,0.7946,0.7750
9,True,12,0.8464,0.8050
9,True,14,0.8080,0.7770
9,True,16,0.8592,0.8110
9,True,18,0.8662,0.8280
9,True,20,0.8672,0.8230
9,True,22,0.8626,0.8010
9,True,24,0.8708,0.8110
9,True,26,0.8584,0.7970
9,True,28,0.8816,0.8030
9,True,30,0.8396,0.7720
9,True,32,0.8806,0.8120
9,True,34,0.8790,0.8100
9,True,36,0.8976,0.8270
9,True,38,0.9004,0.8270
9,True,40,0.8838,0.8050
9,True,42,0.9200,0.8420
9,True,44,0.9272,0.8460
9,True,46,0.9284,0.8430
9,True,48,0.9314,0.8370
9,True,50,0.9380,0.8420
9,True,52,0.9346,0.8310
9,True,54,0.9368,0.8420
9,True,56,0.9398,0.8410
9,True,58,0.9496,0.8350
9,True,59,0.9408,0.8430
