experience_idx,distillation,epoch,ce,distill
8,False,40,0.1968,0.0000
8,False,42,0.2771,0.0000
8,False,44,0.2258,0.0000
8,False,46,0.2581,0.0000
8,False,48,0.1571,0.0000
8,False,49,0.1510,0.0000
8,True,0,0.9715,7.7632
8,True,2,0.6120,4.3938
8,True,4,0.7498,4.7025
8,True,6,0.6424,3.2825
8,True,8,0.4877,2.9294
8,True,10,0.4725,2.9722
8,True,12,0.5658,2.6433
8,True,14,0.2874,2.0530
8,True,16,0.4271,2.4126
8,True,18,0.3449,1.7409
8,True,20,0.2295,1.7742
8,True,22,0.3066,2.0656
8,True,24,0.2986,2.4082
8,True,26,0.2749,1.6300
8,True,28,0.2707,1.6217
8,True,30,0.2995,1.5713
8,True,32,0.3189,1.6583
8,True,34,0.4207,2.2386
8,True,36,0.3624,1.8056
8,True,38,0.4310,1.7074
8,True,40,0.4904,0.0000
8,True,42,0.4671,0.0000
8,True,44,0.4446,0.0000
8,True,46,0.3116,0.0000
8,True,48,0.2530,0.0000
8,True,50,0.4122,0.0000
8,True,52,0.3584,0.0000
8,True,54,0.3915,0.0000
8,True,56,0.2594,0.0000
8,True,58,0.1592,0.0000
8,True,59,0.2158,0.0000
9,False,0,1.7079,0.0000
9,False,2,1.4763,0.0000
9,False,4,0.8525,0.0000
9,False,6,0.9801,0.0000
9,False,8,0.8404,0.0000
9,False,10,0.6955,0.0000
9,False,12,0.5511,0.0000
9,False,14,0.6655,0.0000
9,False,16,0.3794,0.0000
9,False,18,0.3142,0.0000
9,False,20,0.5716,0.0000
9,False,22,0.4465,0.0000
9,False,24,0.5310,0.0000
9,False,26,0.3535,0.0000
9,False,28,0.2955,0.0000
9,False,30,0.3888,0.0000
9,False,32,0.2260,0.0000
9,False,34,0.3381,0.0000
9,False,36,0.2506,0.0000
9,False,38,0.0957,0.0000
9,False,40,0.1253,0.0000
9,False,42,0.1136,0.0000
9,False,44,0.1641,0.0000
9,False,46,0.1138,0.0000
9,False,48,0.1602,0.0000
9,False,49,0.1105,0.0000
9,True,0,1.4947,8.2996
9,True,2,0.6408,4.1996
9,True,4,0.4384,2.8590
9,True,6,0.6861,2.9534
9,True,8,0.2301,1.8279
9,True,10,0.2947,1.6779
9,True,12,0.3895,3.1128
9,True,14,0.2407,1.9765
9,True,16,0.2501,1.9498
9,True,18,0.3108,1.5808
9,True,20,0.1677,1.5756
9,True,22,0.3280,1.9087
9,True,24,0.2595,2.4806
9,True,26,0.2629,1.4350
9,True,28,0.2173,1.5670
9,True,30,0.1513,1.2914
9,True,32,0.2213,1.3548
9,True,34,0.1683,1.3782
9,True,36,0.1474,1.0596
9,True,38,0.1091,1.3301
9,True,40,0.2391,0.0000
9,True,42,0.2676,0.0000
9,True,44,0.2027,0.0000
9,True,46,0.4380,0.0000
9,True,48,0.2474,0.0000
9,True,50,0.3414,0.0000
9,True,52,0.2898,0.0000
9,True,54,0.2748,0.0000
9,True,56,0.2684,0.0000
9,True,58,0.1857,0.0000
9,True,59,0.1764,0.0000
