experience_idx,distillation,epoch,acc_train,acc_test
1,False,42,0.9650,0.8270
1,False,44,0.9242,0.8110
1,False,46,0.9478,0.8200
1,False,48,0.9432,0.8130
1,False,49,0.8988,0.7890
1,True,0,0.4090,0.4310
1,True,2,0.6168,0.5790
1,True,4,0.7218,0.7050
1,True,6,0.6460,0.6260
1,True,8,0.6426,0.6200
1,True,10,0.7192,0.7100
1,True,12,0.7148,0.6820
1,True,14,0.7670,0.7110
1,True,16,0.7782,0.7470
1,True,18,0.6988,0.6710
1,True,20,0.7716,0.7490
1,True,22,0.8014,0.7370
1,True,24,0.7200,0.6790
1,True,26,0.8044,0.7730
1,True,28,0.8560,0.7840
1,True,30,0.6630,0.6270
1,True,32,0.8328,0.7780
1,True,34,0.8448,0.7710
1,True,36,0.8654,0.7980
1,True,38,0.7994,0.7450
1,True,40,0.8644,0.8000
1,True,42,0.9294,0.8410
1,True,44,0.9322,0.8420
1,True,46,0.9418,0.8440
1,True,48,0.9424,0.8420
1,True,50,0.9438,0.8430
1,True,52,0.9452,0.8520
1,True,54,0.9496,0.8510
1,True,56,0.9502,0.8480
1,True,58,0.9566,0.8410
1,True,59,0.9546,0.8460
2,False,0,0.2362,0.2240
2,False,2,0.4132,0.4330
2,False,4,0.5236,0.5570
2,False,6,0.5814,0.6200
2,False,8,0.6010,0.5980
2,False,10,0.5802,0.5940
2,False,12,0.6228,0.6630
2,False,14,0.7240,0.7020
2,False,16,0.7068,0.6880
2,False,18,0.6384,0.6130
2,False,20,0.7354,0.6670
2,False,22,0.7796,0.7320
2,False,24,0.8128,0.7540
2,False,26,0.7928,0.7290
2,False,28,0.7168,0.6500
2,False,30,0.8100,0.7320
2,False,32,0.7410,0.6840
2,False,34,0.8186,0.7350
2,False,36,0.9010,0.7890
2,False,38,0.9068,0.7880
2,False,40,0.9224,0.7920
2,False,42,0.9146,0.7860
2,False,44,0.9136,0.7780
2,False,46,0.9448,0.7870
2,False,48,0.9330,0.7820
2,False,49,0.9188,0.7710
2,True,0,0.3912,0.3590
2,True,2,0.6798,0.6610
2,True,4,0.6916,0.6610
2,True,6,0.6930,0.6550
2,True,8,0.6702,0.6260
2,True,10,0.7218,0.6660
2,True,12,0.7660,0.7070
2,True,14,0.7924,0.7510
2,True,16,0.6964,0.7040
2,True,18,0.8108,0.7560
2,True,20,0.8004,0.7400
2,True,22,0.8380,0.8020
2,True,24,0.7486,0.6880
2,True,26,0.8092,0.7370
2,True,28,0.6870,0.6090
2,True,30,0.8650,0.7860
2,True,32,0.8192,0.7500
2,True,34,0.8260,0.7460
2,True,36,0.8458,0.7510
2,True,38,0.8574,0.7670
2,True,40,0.8626,0.7810
2,True,42,0.9290,0.8300
2,True,44,0.9360,0.8270
2,True,46,0.9380,0.8300
2,True,48,0.9494,0.8380
2,True,50,0.9474,0.8290
2,True,52,0.9488,0.8230
2,True,54,0.9498,0.8200
2,True,56,0.9552,0.8330
2,True,58,0.9410,0.8140
2,True,59,0.9534,0.8270
3,False,0,0.2056,0.2130
3,False,2,0.4656,0.4750
3,False,4,0.4696,0.5110
3,False,6,0.5380,0.5730
3,False,8,0.6274,0.6740
3,False,10,0.6338,0.6330
3,False,12,0.6536,0.6470
3,False,14,0.6998,0.6860
3,False,16,0.7204,0.7200
3,False,18,0.7440,0.7260
3,False,20,0.7554,0.7230
3,False,22,0.7468,0.7200
3,False,24,0.7562,0.7320
3,False,26,0.7850,0.7420
3,False,28,0.7804,0.7370
3,False,30,0.8118,0.7610
3,False,32,0.7820,0.7070
3,False,34,0.8268,0.7660
3,False,36,0.9172,0.8190
3,False,38,0.8858,0.8020
3,False,40,0.8768,0.7790
3,False,42,0.9290,0.8130
3,False,44,0.9280,0.8420
3,False,46,0.9286,0.8280
3,False,48,0.9168,0.8140
3,False,49,0.9342,0.8270
3,True,0,0.4680,0.4520
3,True,2,0.6902,0.6860
3,True,4,0.7460,0.7360
3,True,6,0.7956,0.7740
3,True,8,0.8398,0.7980
3,True,10,0.7756,0.7640
3,True,12,0.7584,0.7130
3,True,14,0.8184,0.7910
3,True,16,0.8734,0.8140
3,True,18,0.7442,0.7020
3,True,20,0.8616,0.8200
3,True,22,0.8648,0.8100
3,True,24,0.9132,0.8520
3,True,26,0.9062,0.8550
3,True,28,0.9066,0.8580
3,True,30,0.8430,0.8050
3,True,32,0.9204,0.8420
3,True,34,0.8524,0.8090
3,True,36,0.8742,0.8130
3,True,38,0.9014,0.8310
3,True,40,0.9210,0.8500
3,True,42,0.9504,0.8770
3,True,44,0.9522,0.8800
3,True,46,0.9560,0.8820
3,True,48,0.9542,0.8820
3,True,50,0.9650,0.8890
3,True,52,0.9648,0.8900
3,True,54,0.9664,0.8880
3,True,56,0.9656,0.8930
3,True,58,0.9680,0.8880
3,True,59,0.9686,0.8940
4,False,0,0.1488,0.1490
4,False,2,0.3752,0.3830
4,False,4,0.3256,0.3320
4,False,6,0.4954,0.5070
4,False,8,0.5172,0.5110
4,False,10,0.5672,0.5590
4,False,12,0.5484,0.5280
4,False,14,0.5144,0.5040
4,False,16,0.6898,0.6480
4,False,18,0.6730,0.6300
4,False,20,0.6032,0.5890
4,False,22,0.6422,0.5850
4,False,24,0.7108,0.6380
4,False,26,0.7524,0.6630
4,False,28,0.7324,0.6330
4,False,30,0.7144,0.6340
4,False,32,0.7464,0.6510
4,False,34,0.8164,0.7010
4,False,36,0.8400,0.7210
4,False,38,0.8574,0.7190
4,False,40,0.8808,0.7160
4,False,42,0.8516,0.7070
4,False,44,0.9068,0.7410
4,False,46,0.8902,0.7300
4,False,48,0.9080,0.7520
4,False,49,0.9110,0.7290
4,True,0,0.3162,0.3120
4,True,2,0.5992,0.5870
4,True,4,0.6886,0.6710
4,True,6,0.7092,0.6500
4,True,8,0.6530,0.6180
4,True,10,0.7478,0.6830
4,True,12,0.6872,0.6210
4,True,14,0.7406,0.6610
4,True,16,0.6886,0.6250
4,True,18,0.7830,0.7160
4,True,20,0.7022,0.6270
4,True,22,0.7858,0.6940
4,True,24,0.7340,0.6570
4,True,26,0.7478,0.6540
4,True,28,0.8292,0.7310
4,True,30,0.8176,0.7030
4,True,32,0.8504,0.7310
4,True,34,0.7270,0.6300
4,True,36,0.8644,0.7280
4,True,38,0.8614,0.7290
4,True,40,0.8374,0.7180
4,True,42,0.8950,0.7610
4,True,44,0.9070,0.7630
4,True,46,0.9106,0.7660
4,True,48,0.9156,0.7650
4,True,50,0.9154,0.7630
4,True,52,0.9186,0.7640
4,True,54,0.9226,0.7650
4,True,56,0.9244,0.7680
4,True,58,0.9296,0.7690
4,True,59,0.9170,0.7590
5,False,0,0.3048,0.2900
5,False,2,0.4604,0.4180
5,False,4,0.5018,0.5070
5,False,6,0.5524,0.5720
5,False,8,0.6246,0.6350
5,False,10,0.6602,0.6450
5,False,12,0.7062,0.7010
5,False,14,0.6812,0.7010
5,False,16,0.7378,0.7210
5,False,18,0.6838,0.6540
5,False,20,0.7944,0.7570
5,False,22,0.7344,0.7040
5,False,24,0.8090,0.7600
5,False,26,0.7862,0.7390
5,False,28,0.8324,0.7840
5,False,30,0.8040,0.7450
5,False,32,0.8152,0.7420
5,False,34,0.8416,0.7780
5,False,36,0.9094,0.8160
5,False,38,0.9168,0.8230
5,False,40,0.9302,0.8240
5,False,42,0.9172,0.7960
5,False,44,0.9370,0.8380
5,False,46,0.9316,0.8080
5,False,48,0.9284,0.8190
5,False,49,0.9272,0.8040
5,True,0,0.5722,0.5390
5,True,2,0.7062,0.6800
5,True,4,0.7774,0.7430
5,True,6,0.8186,0.7950
5,True,8,0.8656,0.8210
5,True,10,0.8618,0.8110
5,True,12,0.8722,0.8260
5,True,14,0.8810,0.8330
5,True,16,0.8636,0.7910
5,True,18,0.8780,0.8380
5,True,20,0.8726,0.8000
5,True,22,0.8910,0.8260
5,True,24,0.8692,0.8200
5,True,26,0.9088,0.8430
5,True,28,0.8944,0.8040
5,True,30,0.9168,0.8330
5,True,32,0.9072,0.8470
5,True,34,0.9086,0.8450
5,True,36,0.8396,0.7690
5,True,38,0.9114,0.8320
5,True,40,0.9066,0.8310
5,True,42,0.9460,0.8710
5,True,44,0.9538,0.8650
5,True,46,0.9580,0.8730
5,True,48,0.9648,0.8730
5,True,50,0.9668,0.8680
5,True,52,0.9674,0.8700
5,True,54,0.9686,0.8750
5,True,56,0.9682,0.8750
5,True,58,0.9708,0.8700
5,True,59,0.9720,0.8740
6,False,0,0.1852,0.2310
6,False,2,0.4792,0.4950
6,False,4,0.4672,0.4850
6,False,6,0.5608,0.5430
6,False,8,0.5664,0.5400
6,False,10,0.6032,0.5980
6,False,12,0.5808,0.5760
6,False,14,0.6420,0.5890
6,False,16,0.6024,0.5830
6,False,18,0.6892,0.6370
6,False,20,0.7196,0.6810
6,False,22,0.7570,0.6980
6,False,24,0.6806,0.6290
6,False,26,0.7526,0.7130
6,False,28,0.7860,0.6830
6,False,30,0.7084,0.6530
6,False,32,0.7856,0.7010
6,False,34,0.7954,0.6920
6,False,36,0.8644,0.7400
6,False,38,0.8766,0.7320
6,False,40,0.8630,0.7130
6,False,42,0.8718,0.7150
6,False,44,0.8822,0.7280
6,False,46,0.9158,0.7450
6,False,48,0.8792,0.7210
6,False,49,0.9158,0.7420
6,True,0,0.5774,0.5710
6,True,2,0.6614,0.6500
6,True,4,0.7422,0.7160
6,True,6,0.7276,0.6860
6,True,8,0.7454,0.7070
6,True,10,0.7272,0.6860
6,True,12,0.7938,0.7520
6,True,14,0.7860,0.7100
6,True,16,0.7442,0.6680
6,True,18,0.8116,0.7690
6,True,20,0.7810,0.7090
6,True,22,0.8038,0.7180
6,True,24,0.7734,0.7110
6,True,26,0.8214,0.7270
6,True,28,0.8274,0.7360
6,True,30,0.8466,0.7500
6,True,32,0.8230,0.7370
6,True,34,0.8480,0.7510
6,True,36,0.8408,0.7610
6,True,38,0.8504,0.7420
6,True,40,0.8638,0.7640
6,True,42,0.8942,0.7840
6,True,44,0.9084,0.7890
6,True,46,0.9018,0.7760
6,True,48,0.9168,0.7910
6,True,50,0.9154,0.7900
6,True,52,0.9164,0.7850
6,True,54,0.9152,0.7850
6,True,56,0.9226,0.7840
6,True,58,0.9268,0.7850
6,True,59,0.9274,0.7930
7,False,0,0.2266,0.2350
7,False,2,0.4462,0.4460
7,False,4,0.5310,0.5260
7,False,6,0.5720,0.5860
7,False,8,0.6348,0.5980
7,False,10,0.6190,0.6300
7,False,12,0.7068,0.6900
7,False,14,0.7034,0.6910
7,False,16,0.7112,0.7040
7,False,18,0.7280,0.6850
7,False,20,0.6376,0.6180
7,False,22,0.7336,0.6910
7,False,24,0.7032,0.6500
7,False,26,0.7890,0.7390
7,False,28,0.7708,0.7120
7,False,30,0.8216,0.7590
7,False,32,0.7926,0.6890
7,False,34,0.8060,0.7570
7,False,36,0.9110,0.7960
7,False,38,0.8946,0.7830
7,False,40,0.8920,0.7620
7,False,42,0.8726,0.7680
7,False,44,0.9134,0.7800
7,False,46,0.8764,0.7770
7,False,48,0.9132,0.7950
7,False,49,0.9170,0.7840
7,True,0,0.5124,0.5070
7,True,2,0.7434,0.7490
7,True,4,0.7758,0.7720
7,True,6,0.7906,0.7820
7,True,8,0.7992,0.7660
7,True,10,0.8242,0.8040
7,True,12,0.7726,0.7050
7,True,14,0.8222,0.7770
7,True,16,0.8468,0.7910
7,True,18,0.8620,0.8020
7,True,20,0.8474,0.7910
7,True,22,0.8562,0.7900
7,True,24,0.8082,0.7670
7,True,26,0.8728,0.8100
7,True,28,0.8720,0.8060
7,True,30,0.8712,0.7960
7,True,32,0.8882,0.8000
7,True,34,0.8816,0.8030
7,True,36,0.8672,0.7990
7,True,38,0.8918,0.8050
7,True,40,0.8906,0.8190
7,True,42,0.9290,0.8320
7,True,44,0.9308,0.8400
7,True,46,0.9368,0.8440
7,True,48,0.9366,0.8420
7,True,50,0.9384,0.8330
7,True,52,0.9472,0.8390
7,True,54,0.9480,0.8380
7,True,56,0.9454,0.8310
7,True,58,0.9548,0.8340
7,True,59,0.9502,0.8290
8,False,0,0.2644,0.2940
8,False,2,0.5070,0.5260
8,False,4,0.5692,0.5950
8,False,6,0.6024,0.6170
8,False,8,0.6068,0.6380
8,False,10,0.6302,0.6230
8,False,12,0.6864,0.6850
8,False,14,0.7464,0.7350
8,False,16,0.7526,0.7270
8,False,18,0.7598,0.7350
8,False,20,0.7442,0.7170
8,False,22,0.8238,0.7690
8,False,24,0.6916,0.6530
8,False,26,0.7430,0.6960
8,False,28,0.7908,0.7610
8,False,30,0.8142,0.7490
8,False,32,0.8094,0.7390
8,False,34,0.8324,0.7710
8,False,36,0.9232,0.8230
8,False,38,0.9110,0.8140
8,False,40,0.9230,0.8210
8,False,42,0.9280,0.8200
8,False,44,0.9006,0.7820
8,False,46,0.9238,0.8000
8,False,48,0.9292,0.8190
8,False,49,0.9358,0.8080
8,True,0,0.5016,0.4850
8,True,2,0.7436,0.7670
8,True,4,0.7962,0.7820
8,True,6,0.8038,0.7840
8,True,8,0.7978,0.7740
8,True,10,0.8462,0.8140
8,True,12,0.8532,0.8120
8,True,14,0.8180,0.7980
8,True,16,0.8584,0.7970
8,True,18,0.8286,0.7650
8,True,20,0.8554,0.8170
8,True,22,0.8458,0.8060
8,True,24,0.8494,0.8060
8,True,26,0.8760,0.8290
8,True,28,0.8784,0.8070
8,True,30,0.8960,0.8180
8,True,32,0.8882,0.8190
8,True,34,0.8800,0.8150
8,True,36,0.8990,0.8370
8,True,38,0.9010,0.8330
8,True,40,0.9070,0.8270
8,True,42,0.9306,0.8580
8,True,44,0.9322,0.8580
8,True,46,0.9324,0.8550
8,True,48,0.9380,0.8580
8,True,50,0.9418,0.8630
8,True,52,0.9430,0.8510
8,True,54,0.9436,0.8610
8,True,56,0.9434,0.8630
8,True,58,0.9492,0.8550
8,True,59,0.9558,0.8570
9,False,0,0.2768,0.3170
9,False,2,0.5294,0.5480
9,False,4,0.6630,0.6830
9,False,6,0.6504,0.6860
9,False,8,0.6916,0.6950
9,False,10,0.7554,0.7590
9,False,12,0.7112,0.6910
9,False,14,0.7962,0.7760
9,False,16,0.7650,0.7520
9,False,18,0.8028,0.7710
9,False,20,0.8290,0.7820
9,False,22,0.8058,0.7850
9,False,24,0.8310,0.7660
9,False,26,0.8166,0.7740
9,False,28,0.8408,0.7880
9,False,30,0.8644,0.7960
9,False,32,0.8358,0.7740
9,False,34,0.8640,0.8120
9,False,36,0.9444,0.8440
9,False,38,0.9488,0.8400
9,False,40,0.9476,0.8460
9,False,42,0.9216,0.8100
9,False,44,0.9570,0.8450
9,False,46,0.9500,0.8240
9,False,48,0.9498,0.8350
9,False,49,0.8970,0.7950
9,True,0,0.4880,0.4960
9,True,2,0.8082,0.7880
9,True,4,0.8402,0.8140
9,True,6,0.8588,0.8140
9,True,8,0.8362,0.8050
9,True,10,0.8908,0.8330
9,True,12,0.8690,0.8070
9,True,14,0.8542,0.8020
9,True,16,0.9062,0.8490
9,True,18,0.8930,0.8270
9,True,20,0.9090,0.8350
9,True,22,0.9128,0.8510
9,True,24,0.9046,0.8260
9,True,26,0.8906,0.8120
9,True,28,0.9272,0.8390
9,True,30,0.9006,0.8260
9,True,32,0.9310,0.8520
9,True,34,0.9088,0.8280
9,True,36,0.9372,0.8670
9,True,38,0.9420,0.8550
9,True,40,0.9354,0.8510
9,True,42,0.9610,0.8730
9,True,44,0.9640,0.8720
9,True,46,0.9692,0.8720
9,True,48,0.9696,0.8750
9,True,50,0.9678,0.8720
9,True,52,0.9732,0.8730
9,True,54,0.9772,0.8710
9,True,56,0.9736,0.8690
9,True,58,0.9730,0.8710
9,True,59,0.9746,0.8650
